0,1,2
Beechworth Gaol,LOCATION,18790113-41-42979270 (1 of 1).txt
Gipps,LOCATION,18790113-41-42979270 (1 of 1).txt
Shannon,PERSON,18790113-41-42979270 (1 of 1).txt
London,LOCATION,18790113-41-42979270 (1 of 1).txt
Port Phillip,LOCATION,18510408-41-38439322 (1 of 6).txt
Pompii,LOCATION,18890109-108-62242953 (2 of 2).txt
Australia,LOCATION,18890109-108-62242953 (2 of 2).txt
Dargo,LOCATION,18890109-108-62242953 (2 of 2).txt
Dargo,LOCATION,18890109-108-62242953 (2 of 2).txt
S.E.,LOCATION,18760731-809-200237989 (1 of 1).txt
North Pacific Ocean,LOCATION,18760731-809-200237989 (1 of 1).txt
Pollow Islands,LOCATION,18760731-809-200237989 (1 of 1).txt
Australia,LOCATION,18760731-809-200237989 (1 of 1).txt
China,LOCATION,18760731-809-200237989 (1 of 1).txt
Admiralty Islands,LOCATION,18760731-809-200237989 (1 of 1).txt
Now Guinea,LOCATION,18760731-809-200237989 (1 of 1).txt
Cape King William,LOCATION,18760731-809-200237989 (1 of 1).txt
New Guinea,LOCATION,18760731-809-200237989 (1 of 1).txt
Britain,LOCATION,18760731-809-200237989 (1 of 1).txt
Australia,LOCATION,18760731-809-200237989 (1 of 1).txt
Cape,LOCATION,18760731-809-200237989 (1 of 1).txt
Gladstone,PERSON,18760731-809-200237989 (1 of 1).txt
Disraeli,PERSON,18760731-809-200237989 (1 of 1).txt
Louisiado Archipelago,LOCATION,18760731-809-200237989 (1 of 1).txt
Rossol Island,LOCATION,18760731-809-200237989 (1 of 1).txt
William Walker,PERSON,18750101-985-187716435 (1 of 4).txt
Howard,PERSON,18750101-985-187716435 (1 of 4).txt
Burra,LOCATION,18750101-985-187716435 (1 of 4).txt
Murray,PERSON,18750101-985-187716435 (1 of 4).txt
Waratah,LOCATION,18750101-985-187716435 (1 of 4).txt
Waratah,LOCATION,18750101-985-187716435 (1 of 4).txt
Wallsend,LOCATION,18750101-985-187716435 (1 of 4).txt
Maitland,PERSON,18750101-985-187716435 (1 of 4).txt
Maitland,LOCATION,18750101-985-187716435 (1 of 4).txt
Maitland,LOCATION,18750101-985-187716435 (1 of 4).txt
Ridgeway,PERSON,18750101-985-187716435 (1 of 4).txt
Victorian Express,ORGANIZATION,18860313-1128-213979520 (1 of 1).txt
SOUTH WALES,LOCATION,18901230-275-77421969 (2 of 2).txt
Sydney,LOCATION,18901230-275-77421969 (2 of 2).txt
Wapdell,LOCATION,18901230-275-77421969 (2 of 2).txt
Lismore,LOCATION,18901230-275-77421969 (2 of 2).txt
Joskin,PERSON,18901230-275-77421969 (2 of 2).txt
Goskin,PERSON,18901230-275-77421969 (2 of 2).txt
Molong,LOCATION,18901230-275-77421969 (2 of 2).txt
Berthong Tabletop Lagoon,ORGANIZATION,18901230-275-77421969 (2 of 2).txt
Geraldine,LOCATION,18901230-275-77421969 (2 of 2).txt
- Bach,PERSON,18900301-460-139147624 (1 of 1).txt
Oft,ORGANIZATION,18900301-460-139147624 (1 of 1).txt
William Long,PERSON,18830124-185-202702910 (1 of 1).txt
Joseph Watts,PERSON,18830124-185-202702910 (1 of 1).txt
Elaine,LOCATION,18830124-185-202702910 (1 of 1).txt
Elaine,PERSON,18830124-185-202702910 (1 of 1).txt
Ballarat,LOCATION,18830124-185-202702910 (1 of 1).txt
Ballarat,LOCATION,18830124-185-202702910 (1 of 1).txt
Smythesdale,LOCATION,18830124-185-202702910 (1 of 1).txt
Linton Horticultural Society,ORGANIZATION,18830124-185-202702910 (1 of 1).txt
Shire Hall,LOCATION,18830124-185-202702910 (1 of 1).txt
Milloar,PERSON,18730220-1190-245374128 (2 of 2).txt
Bloomfield,ORGANIZATION,18730220-1190-245374128 (2 of 2).txt
Brisbane Hill,LOCATION,18730220-1190-245374128 (2 of 2).txt
M.Ivor Creek,LOCATION,18980203-239-91926374 (1 of 2).txt
Berry,PERSON,18980203-239-91926374 (1 of 2).txt
Esler,PERSON,18980203-239-91926374 (1 of 2).txt
Grong Grong,PERSON,18931223-52-71193207 (12 of 19).txt
Murril Creek,LOCATION,18931223-52-71193207 (12 of 19).txt
Murril Creek Station,LOCATION,18931223-52-71193207 (12 of 19).txt
GRENFELL,ORGANIZATION,18931223-52-71193207 (12 of 19).txt
Scott Brothers,PERSON,18931223-52-71193207 (12 of 19).txt
JERILDERIE,LOCATION,18931223-52-71193207 (12 of 19).txt
Coree,LOCATION,18931223-52-71193207 (12 of 19).txt
Wonnamurra,LOCATION,18931223-52-71193207 (12 of 19).txt
Springfield,LOCATION,18931223-52-71193207 (12 of 19).txt
Cunningham,PERSON,18931223-52-71193207 (12 of 19).txt
Oakbank Ward,ORGANIZATION,18980819-714-148072196 (1 of 1).txt
Oakbank Ward,ORGANIZATION,18980819-714-148072196 (1 of 1).txt
William Saunders,PERSON,18880207-8-18959694 (3 of 3).txt
Gould,PERSON,18880207-8-18959694 (3 of 3).txt
King,ORGANIZATION,18880207-8-18959694 (3 of 3).txt
Dochra,LOCATION,18880207-8-18959694 (3 of 3).txt
Rothbury,ORGANIZATION,18880207-8-18959694 (3 of 3).txt
Singleton,PERSON,18880207-8-18959694 (3 of 3).txt
Bill,PERSON,18980129-231-73248058 (2 of 2).txt
Williamstowr Hospital,LOCATION,18980129-231-73248058 (2 of 2).txt
United Methodist,ORGANIZATION,18980129-231-73248058 (2 of 2).txt
Yarraville,LOCATION,18980129-231-73248058 (2 of 2).txt
Jas Miller and Co.,ORGANIZATION,18980129-231-73248058 (2 of 2).txt
Rope Works,ORGANIZATION,18980129-231-73248058 (2 of 2).txt
Yarra,PERSON,18980129-231-73248058 (2 of 2).txt
Napier,PERSON,18980129-231-73248058 (2 of 2).txt
Footscray,ORGANIZATION,18980129-231-73248058 (2 of 2).txt
George,PERSON,18980129-231-73248058 (2 of 2).txt
St Kilda,ORGANIZATION,18980129-231-73248058 (2 of 2).txt
Melbuirn,LOCATION,18980129-231-73248058 (2 of 2).txt
Melbourne,LOCATION,18980129-231-73248058 (2 of 2).txt
Jamne Cuming,PERSON,18980129-231-73248058 (2 of 2).txt
McCarthy,PERSON,18980129-231-73248058 (2 of 2).txt
Cycling Club,ORGANIZATION,18980129-231-73248058 (2 of 2).txt
Febru,LOCATION,18980129-231-73248058 (2 of 2).txt
Nobbs,PERSON,18880323-714-148113825 (1 of 1).txt
Watkin,PERSON,18880323-714-148113825 (1 of 1).txt
Central Cumberland,LOCATION,18880323-714-148113825 (1 of 1).txt
Thomas,PERSON,18880323-714-148113825 (1 of 1).txt
Mcllwraith,PERSON,18880323-714-148113825 (1 of 1).txt
Queensland,LOCATION,18880323-714-148113825 (1 of 1).txt
T. Chirnside,PERSON,18880323-714-148113825 (1 of 1).txt
Wcrriboe Park,LOCATION,18880323-714-148113825 (1 of 1).txt
Butcher,PERSON,18880323-714-148113825 (1 of 1).txt
Tintinallogy,LOCATION,18880323-714-148113825 (1 of 1).txt
Braggett,PERSON,18880323-714-148113825 (1 of 1).txt
Romany,PERSON,18880323-714-148113825 (1 of 1).txt
Killarney,LOCATION,18880323-714-148113825 (1 of 1).txt
Saracen,PERSON,18880323-714-148113825 (1 of 1).txt
Australia,LOCATION,18580105-13-7144549 (2 of 6).txt
W. L. Divishas,PERSON,18880210-436-254577119 (2 of 2).txt
Russia,LOCATION,18770206-715-146439688 (1 of 1).txt
Russia,LOCATION,18770206-715-146439688 (1 of 1).txt
Tixe Czar,PERSON,18770206-715-146439688 (1 of 1).txt
Moscow,LOCATION,18770206-715-146439688 (1 of 1).txt
Servia,PERSON,18770206-715-146439688 (1 of 1).txt
Mount Gauibic-r,LOCATION,18770206-715-146439688 (1 of 1).txt
M. G. Club,PERSON,18770206-715-146439688 (1 of 1).txt
District,LOCATION,18770206-715-146439688 (1 of 1).txt
O,PERSON,18770206-715-146439688 (1 of 1).txt
Hunt,PERSON,18770206-715-146439688 (1 of 1).txt
District Council,ORGANIZATION,18770206-715-146439688 (1 of 1).txt
Hunt,PERSON,18770206-715-146439688 (1 of 1).txt
Hunt,PERSON,18770206-715-146439688 (1 of 1).txt
Cook,PERSON,18890119-42-19810784 (1 of 1).txt
Charles Darwin,PERSON,18890119-42-19810784 (1 of 1).txt
Bush,PERSON,18890119-42-19810784 (1 of 1).txt
Melbourne,LOCATION,18890119-42-19810784 (1 of 1).txt
Sydney,LOCATION,18890119-42-19810784 (1 of 1).txt
Adelaide,LOCATION,18890119-42-19810784 (1 of 1).txt
Melbourne Railway,LOCATION,18890119-42-19810784 (1 of 1).txt
Murray,PERSON,18890119-42-19810784 (1 of 1).txt
New South Wales,LOCATION,18890119-42-19810784 (1 of 1).txt
Blut Mountains,LOCATION,18890119-42-19810784 (1 of 1).txt
Louisa Bridget,PERSON,18810101-575-232776071 (1 of 1).txt
Willis,PERSON,18810101-575-232776071 (1 of 1).txt
Patterson.i,PERSON,18810101-575-232776071 (1 of 1).txt
Patterson,PERSON,18810101-575-232776071 (1 of 1).txt
Reid,PERSON,18810101-575-232776071 (1 of 1).txt
Bung Bong,LOCATION,18810101-575-232776071 (1 of 1).txt
Abbott,PERSON,18810101-575-232776071 (1 of 1).txt
Milne,PERSON,18810101-575-232776071 (1 of 1).txt
Jones,PERSON,18810101-575-232776071 (1 of 1).txt
Calcutta Chri,LOCATION,18550118-41-49310093 (1 of 1).txt
M. E. L. ANSWER,PERSON,18550118-41-49310093 (1 of 1).txt
Australia,LOCATION,18550118-41-49310093 (1 of 1).txt
Bushman,PERSON,18550118-41-49310093 (1 of 1).txt
SHEPPARTON,LOCATION,18810101-460-142174104 (1 of 1).txt
Mark Cleave,PERSON,18810101-460-142174104 (1 of 1).txt
MARYBOROUGH,LOCATION,18810101-460-142174104 (1 of 1).txt
Maryborough,LOCATION,18810101-460-142174104 (1 of 1).txt
Bung Bong,LOCATION,18810101-460-142174104 (1 of 1).txt
Avoca,LOCATION,18810101-460-142174104 (1 of 1).txt
Lamplough,LOCATION,18810101-460-142174104 (1 of 1).txt
Christopher Abbott,PERSON,18810101-460-142174104 (1 of 1).txt
Milne,PERSON,18810101-460-142174104 (1 of 1).txt
Jones,PERSON,18810101-460-142174104 (1 of 1).txt
Miller,PERSON,18810101-460-142174104 (1 of 1).txt
Horsham Times,ORGANIZATION,18810101-460-142174104 (1 of 1).txt
Kewell,ORGANIZATION,18810101-460-142174104 (1 of 1).txt
Boven,PERSON,18650323-13-5746104 (2 of 2).txt
Ga.,LOCATION,18650323-13-5746104 (2 of 2).txt
NormaD,PERSON,18650323-13-5746104 (2 of 2).txt
Chewton,LOCATION,18650323-13-5746104 (2 of 2).txt
Henry Stewart,PERSON,18650323-13-5746104 (2 of 2).txt
Melbourne,LOCATION,18650323-13-5746104 (2 of 2).txt
Edith Palmerston,PERSON,18650323-13-5746104 (2 of 2).txt
Barrow,PERSON,18561229-13-7142317 (2 of 2).txt
BUSH,PERSON,18561229-13-7142317 (2 of 2).txt
Kilmore Examiner,ORGANIZATION,18561229-13-7142317 (2 of 2).txt
Whroo,LOCATION,18561229-13-7142317 (2 of 2).txt
Five-Mile Creek,LOCATION,18561229-13-7142317 (2 of 2).txt
Broadford,LOCATION,18561229-13-7142317 (2 of 2).txt
Longwood,LOCATION,18561229-13-7142317 (2 of 2).txt
Government Gazette,ORGANIZATION,18561229-13-7142317 (2 of 2).txt
Frederic Timins,PERSON,18561229-13-7142317 (2 of 2).txt
Esquire,ORGANIZATION,18561229-13-7142317 (2 of 2).txt
William Charles Bancroft,PERSON,18561229-13-7142317 (2 of 2).txt
Higman,PERSON,18820421-30-2986724 (1 of 1).txt
Bullarook,LOCATION,18690311-185-112883949 (3 of 3).txt
Bullarook,LOCATION,18690311-185-112883949 (3 of 3).txt
Dean,PERSON,18690311-185-112883949 (3 of 3).txt
Dean,PERSON,18690311-185-112883949 (3 of 3).txt
Adelaide,LOCATION,18560405-821-161258001 (1 of 1).txt
HUGHES,PERSON,18560405-821-161258001 (1 of 1).txt
Mount Barker,PERSON,18560405-821-161258001 (1 of 1).txt
Melbourne Government,ORGANIZATION,18560405-821-161258001 (1 of 1).txt
DAVENPORT,PERSON,18560405-821-161258001 (1 of 1).txt
NEALES,PERSON,18560405-821-161258001 (1 of 1).txt
James Panrucker,PERSON,18500207-1100-207114899 (1 of 1).txt
Police Barracks,ORGANIZATION,18500207-1100-207114899 (1 of 1).txt
Commissioner of Police,ORGANIZATION,18500207-1100-207114899 (1 of 1).txt
Hewitt,PERSON,18500207-1100-207114899 (1 of 1).txt
Panrucker,PERSON,18500207-1100-207114899 (1 of 1).txt
Hewitt,PERSON,18500207-1100-207114899 (1 of 1).txt
City Commissioners,ORGANIZATION,18500207-1100-207114899 (1 of 1).txt
Stack,PERSON,18630106-13-6482437 (17 of 17).txt
Alexander Mail,PERSON,18630106-13-6482437 (17 of 17).txt
Carngham,LOCATION,18630106-13-6482437 (17 of 17).txt
Bottle Hill,PERSON,18630106-13-6482437 (17 of 17).txt
Snake Valley,LOCATION,18630106-13-6482437 (17 of 17).txt
Brisbane,LOCATION,18940106-492-124720992 (3 of 5).txt
Logan,LOCATION,18940106-492-124720992 (3 of 5).txt
Darling Downs,ORGANIZATION,18940106-492-124720992 (3 of 5).txt
New tfouth Wales,LOCATION,18940106-492-124720992 (3 of 5).txt
Victoria,LOCATION,18940106-492-124720992 (3 of 5).txt
Wragge,PERSON,18940106-492-124720992 (3 of 5).txt
Queensland,LOCATION,18940106-492-124720992 (3 of 5).txt
Cairns,PERSON,18940106-492-124720992 (3 of 5).txt
Ingham,ORGANIZATION,18940106-492-124720992 (3 of 5).txt
Cornwall Office,ORGANIZATION,18700328-10-8871679 (1 of 2).txt
Stur,PERSON,18700328-10-8871679 (1 of 2).txt
Ayre,PERSON,18700328-10-8871679 (1 of 2).txt
River Don,LOCATION,18700328-10-8871679 (1 of 2).txt
Griffin,PERSON,18700328-10-8871679 (1 of 2).txt
Close,PERSON,18700328-10-8871679 (1 of 2).txt
Closo,PERSON,18700328-10-8871679 (1 of 2).txt
Tasmania,LOCATION,18991227-731-148139593 (1 of 1).txt
Hobaet,PERSON,18991227-731-148139593 (1 of 1).txt
Quocnston,PERSON,18991227-731-148139593 (1 of 1).txt
Gormanston,LOCATION,18991227-731-148139593 (1 of 1).txt
Mount,LOCATION,18991227-731-148139593 (1 of 1).txt
Lyell,PERSON,18991227-731-148139593 (1 of 1).txt
MOSS VALE,ORGANIZATION,18960114-35-14033182 (8 of 14).txt
Bush,PERSON,18960114-35-14033182 (8 of 14).txt
Meryla,LOCATION,18960114-35-14033182 (8 of 14).txt
MUDGEE,LOCATION,18960114-35-14033182 (8 of 14).txt
Robert Sleep,PERSON,18860410-1093-208434278 (1 of 1).txt
Calaby,PERSON,18860410-1093-208434278 (1 of 1).txt
Owen,PERSON,18860410-1093-208434278 (1 of 1).txt
Clode,PERSON,18860410-1093-208434278 (1 of 1).txt
Barber,PERSON,18860410-1093-208434278 (1 of 1).txt
Bugle Rang,LOCATION,18860410-1093-208434278 (1 of 1).txt
Sleep,PERSON,18860410-1093-208434278 (1 of 1).txt
T. Yates,PERSON,18860410-1093-208434278 (1 of 1).txt
Sleep,PERSON,18860410-1093-208434278 (1 of 1).txt
McCall,PERSON,18860410-1093-208434278 (1 of 1).txt
Mi Calaby,LOCATION,18860410-1093-208434278 (1 of 1).txt
Bridgetown,LOCATION,18890328-1086-212686691 (1 of 1).txt
Hastie,PERSON,18890328-1086-212686691 (1 of 1).txt
Bunbury-Boyanup Railway,LOCATION,18890328-1086-212686691 (1 of 1).txt
Cuttle,PERSON,18880414-947-199510195 (1 of 1).txt
Hobart,LOCATION,18880414-947-199510195 (1 of 1).txt
Iwonderif,PERSON,18880414-947-199510195 (1 of 1).txt
Barkstripper,PERSON,18880414-947-199510195 (1 of 1).txt
Treasury,ORGANIZATION,18840104-436-254367490 (2 of 4).txt
Customs,ORGANIZATION,18840104-436-254367490 (2 of 4).txt
Parramatta,ORGANIZATION,18840104-436-254367490 (2 of 4).txt
Cabramatta,LOCATION,18840104-436-254367490 (2 of 4).txt
Tass,ORGANIZATION,18840104-436-254367490 (2 of 4).txt
Cootamundra,LOCATION,18840104-436-254367490 (2 of 4).txt
Jindalee,LOCATION,18840104-436-254367490 (2 of 4).txt
Otago,ORGANIZATION,18870122-52-71680628 (2 of 2).txt
Taranaki,LOCATION,18870122-52-71680628 (2 of 2).txt
Taranaki,LOCATION,18870122-52-71680628 (2 of 2).txt
Tikerangi,LOCATION,18870122-52-71680628 (2 of 2).txt
Baldwin,PERSON,18870122-52-71680628 (2 of 2).txt
Egmont,LOCATION,18870122-52-71680628 (2 of 2).txt
Awárra Swamp,LOCATION,18870122-52-71680628 (2 of 2).txt
Whiriwhiri,PERSON,18870122-52-71680628 (2 of 2).txt
Pakuhia,LOCATION,18870122-52-71680628 (2 of 2).txt
Itailwuy,LOCATION,18840216-65-62142338 (1 of 1).txt
Glen,PERSON,18840216-65-62142338 (1 of 1).txt
Tenterfield,LOCATION,18840216-65-62142338 (1 of 1).txt
Glen Innes,PERSON,18840216-65-62142338 (1 of 1).txt
Cobb,PERSON,18840216-65-62142338 (1 of 1).txt
Glon,ORGANIZATION,18840216-65-62142338 (1 of 1).txt
Innes,PERSON,18840216-65-62142338 (1 of 1).txt
Glen Innes,PERSON,18840216-65-62142338 (1 of 1).txt
Hurstville,LOCATION,18840216-65-62142338 (1 of 1).txt
Sydney,LOCATION,18840216-65-62142338 (1 of 1).txt
Legislature,ORGANIZATION,18840216-65-62142338 (1 of 1).txt
Gltygottef,LOCATION,18720203-460-138088156 (1 of 1).txt
Aryua,PERSON,18720203-460-138088156 (1 of 1).txt
X Huhmic,PERSON,18720203-460-138088156 (1 of 1).txt
Wnrrenheip,LOCATION,18580101-67-60260142 (7 of 14).txt
Mount,LOCATION,18580101-67-60260142 (7 of 14).txt
Mount,LOCATION,18580101-67-60260142 (7 of 14).txt
Mount,LOCATION,18580101-67-60260142 (7 of 14).txt
Australia,LOCATION,18660113-697-166663015 (9 of 12).txt
Mate,PERSON,18660113-697-166663015 (9 of 12).txt
Assembly,ORGANIZATION,18660113-697-166663015 (9 of 12).txt
Melbourno,LOCATION,18640224-13-5744668 (1 of 2).txt
Joiin Boyle,PERSON,18950401-650-156690086 (1 of 1).txt
VIII,PERSON,18950401-650-156690086 (1 of 1).txt
Wyville,LOCATION,18950401-650-156690086 (1 of 1).txt
Hamerton,PERSON,18950401-650-156690086 (1 of 1).txt
Btood,PERSON,18950401-650-156690086 (1 of 1).txt
Hamerton,PERSON,18950401-650-156690086 (1 of 1).txt
Wyville,PERSON,18950401-650-156690086 (1 of 1).txt
Bridgewater,LOCATION,18881210-109-63591220 (1 of 1).txt
Macarthur,PERSON,18881210-109-63591220 (1 of 1).txt
Geelong,LOCATION,18881210-109-63591220 (1 of 1).txt
Mount Gamoier,LOCATION,18770115-41-40780394 (2 of 3).txt
Mount Gam,LOCATION,18770115-41-40780394 (2 of 3).txt
Public Works,ORGANIZATION,18770115-41-40780394 (2 of 3).txt
Benaira Run,LOCATION,18770115-41-40780394 (2 of 3).txt
Mount Gambier,LOCATION,18770115-41-40780394 (2 of 3).txt
Moorak,LOCATION,18770115-41-40780394 (2 of 3).txt
St. Mary,ORGANIZATION,18910106-1297-235892267 (12 of 14).txt
Bush,PERSON,18910106-1297-235892267 (12 of 14).txt
Hoavy,PERSON,18910106-1297-235892267 (12 of 14).txt
Wollongokg,PERSON,18910106-1297-235892267 (12 of 14).txt
Windsor,LOCATION,18910106-1297-235892267 (12 of 14).txt
Fremantle,LOCATION,18740404-386-114441565 (2 of 7).txt
Lovegrove,PERSON,18930309-275-76927964 (1 of 1).txt
Margaret Biver,PERSON,18930309-275-76927964 (1 of 1).txt
Quindalup,LOCATION,18930309-275-76927964 (1 of 1).txt
Public Works,ORGANIZATION,18930309-275-76927964 (1 of 1).txt
Yelverton,PERSON,18930309-275-76927964 (1 of 1).txt
Quindalup,LOCATION,18930309-275-76927964 (1 of 1).txt
Stieglitz,PERSON,18620226-13-5710682 (3 of 6).txt
Mount Egerton,LOCATION,18620226-13-5710682 (3 of 6).txt
Messers Biddle,PERSON,18620226-13-5710682 (3 of 6).txt
Bullarook,LOCATION,18620226-13-5710682 (3 of 6).txt
James Gold- smith,PERSON,18620226-13-5710682 (3 of 6).txt
Springs,LOCATION,18620226-13-5710682 (3 of 6).txt
Bullarook,LOCATION,18620226-13-5710682 (3 of 6).txt
Brown Hill,PERSON,18620226-13-5710682 (3 of 6).txt
Spilman,PERSON,18620226-13-5710682 (3 of 6).txt
ISO,ORGANIZATION,18790131-232-232166071 (3 of 3).txt
Melbourne,LOCATION,18790131-232-232166071 (3 of 3).txt
Hewitt,PERSON,18790131-232-232166071 (3 of 3).txt
Alaapp,PERSON,18790131-232-232166071 (3 of 3).txt
Dean,PERSON,18790131-232-232166071 (3 of 3).txt
Sandhurst,LOCATION,18790131-232-232166071 (3 of 3).txt
Alfred Josephs,PERSON,18790131-232-232166071 (3 of 3).txt
New South Wales,LOCATION,18790131-232-232166071 (3 of 3).txt
Melbourne,LOCATION,18790131-232-232166071 (3 of 3).txt
New Sou,PERSON,18790131-232-232166071 (3 of 3).txt
Tamworth,LOCATION,18910110-698-163657874 (3 of 12).txt
Myall Creek,LOCATION,18910110-698-163657874 (3 of 12).txt
Messrs. M'Farland,PERSON,18910110-698-163657874 (3 of 12).txt
Yotmgowners,PERSON,18910110-698-163657874 (3 of 12).txt
J. Connors,PERSON,18910110-698-163657874 (3 of 12).txt
COOTAMTJNDRA,LOCATION,18910110-698-163657874 (3 of 12).txt
Goul,LOCATION,18910110-698-163657874 (3 of 12).txt
W. Longhnan,PERSON,18910110-698-163657874 (3 of 12).txt
T. Hyde,PERSON,18910110-698-163657874 (3 of 12).txt
Bush,PERSON,18910110-698-163657874 (3 of 12).txt
Berthong,LOCATION,18910110-698-163657874 (3 of 12).txt
GOSFORD,LOCATION,18910110-698-163657874 (3 of 12).txt
Harrietville,LOCATION,18820131-326-200456943 (1 of 1).txt
Omeo,LOCATION,18820131-326-200456943 (1 of 1).txt
Corowa,PERSON,18820131-326-200456943 (1 of 1).txt
Forbes,PERSON,18820131-326-200456943 (1 of 1).txt
Pitcairn,LOCATION,18820131-326-200456943 (1 of 1).txt
Beechworth,LOCATION,18820131-326-200456943 (1 of 1).txt
Hester,PERSON,18510312-181-65739750 (1 of 2).txt
Hil,PERSON,18550531-35-28641255 (1 of 4).txt
New Wallsend,LOCATION,18741128-52-70486620 (1 of 1).txt
Wallsend,LOCATION,18741128-52-70486620 (1 of 1).txt
Daniel Joseph Bradley,PERSON,18741128-52-70486620 (1 of 1).txt
Lainbtoa,LOCATION,18741128-52-70486620 (1 of 1).txt
Waratah,LOCATION,18741128-52-70486620 (1 of 1).txt
Thomas Sharp,PERSON,18720207-366-101093574 (3 of 3).txt
Widgiowa,LOCATION,18720207-366-101093574 (3 of 3).txt
Urauna,LOCATION,18720207-366-101093574 (3 of 3).txt
Mir,LOCATION,18720207-366-101093574 (3 of 3).txt
Sharp,PERSON,18720207-366-101093574 (3 of 3).txt
Wagea Express,ORGANIZATION,18720207-366-101093574 (3 of 3).txt
Adelaide,LOCATION,18720207-366-101093574 (3 of 3).txt
Port Darwin,PERSON,18720207-366-101093574 (3 of 3).txt
Port Darwin,LOCATION,18720207-366-101093574 (3 of 3).txt
London,LOCATION,18720207-366-101093574 (3 of 3).txt
S. M. Herald,PERSON,18720207-366-101093574 (3 of 3).txt
James Collins,PERSON,18720207-366-101093574 (3 of 3).txt
Oadia Road,LOCATION,18720207-366-101093574 (3 of 3).txt
Mulgoa Hall,LOCATION,18951026-350-108686322 (1 of 2).txt
NORTON,PERSON,18951026-350-108686322 (1 of 2).txt
Medicine Vendors,ORGANIZATION,18951026-350-108686322 (1 of 2).txt
Blackheath,ORGANIZATION,18951026-350-108686322 (1 of 2).txt
Kanimbla Valley,LOCATION,18951026-350-108686322 (1 of 2).txt
Thomas Williams,PERSON,18951026-350-108686322 (1 of 2).txt
Brade,PERSON,18951026-350-108686322 (1 of 2).txt
Sydney,LOCATION,18951026-350-108686322 (1 of 2).txt
Hamilton,PERSON,18921126-698-162190376 (4 of 5).txt
Hamilton,PERSON,18921126-698-162190376 (4 of 5).txt
Fultarton,PERSON,18871214-43-18915174 (1 of 1).txt
Creek,LOCATION,18871214-43-18915174 (1 of 1).txt
PENOLA,LOCATION,18810312-288-94759016 (1 of 1).txt
Penola,LOCATION,18810312-288-94759016 (1 of 1).txt
St. Mary 's Church of England,ORGANIZATION,18810312-288-94759016 (1 of 1).txt
Maitland,PERSON,18781123-966-197719397 (1 of 1).txt
Kalkabury,LOCATION,18781123-966-197719397 (1 of 1).txt
William Murnane,PERSON,18781123-966-197719397 (1 of 1).txt
Murnane,PERSON,18781123-966-197719397 (1 of 1).txt
Henry Lamshed,PERSON,18781123-966-197719397 (1 of 1).txt
J.P.,ORGANIZATION,18781123-966-197719397 (1 of 1).txt
Murnaae,PERSON,18781123-966-197719397 (1 of 1).txt
Kennedy,PERSON,18781123-966-197719397 (1 of 1).txt
Eadina,LOCATION,18781123-966-197719397 (1 of 1).txt
Hows,PERSON,18801229-966-197749383 (1 of 2).txt
Charles White,PERSON,18801229-966-197749383 (1 of 2).txt
Falham,LOCATION,18801229-966-197749383 (1 of 2).txt
Messrs. Bray & Sheridan,ORGANIZATION,18801229-966-197749383 (1 of 2).txt
Supreme Court,ORGANIZATION,18801229-966-197749383 (1 of 2).txt
