0,1,2,__mappify_error
Castlereagh,,18881106-35-13702594 (3 of 4).txt,
England,,18881106-35-13702594 (3 of 4).txt,
Carnsleigh,,18881106-35-13702594 (3 of 4).txt,
Queensland,,18881106-35-13702594 (3 of 4).txt,
New England,,18881106-35-13702594 (3 of 4).txt,
Cs,,18881106-35-13702594 (3 of 4).txt,
Melbourne,,18990111-1093-209521511 (1 of 1).txt,
Elmore,,18990111-1093-209521511 (1 of 1).txt,
Springfield,,18990111-1093-209521511 (1 of 1).txt,
Wandong,,18990111-1093-209521511 (1 of 1).txt,
Lancefield,,18750130-319-197935178 (9 of 21).txt,
Australia,,18611209-582-197093146 (4 of 5).txt,
Adelaide,,18920308-34-24815396 (1 of 1).txt,
Kurra,,18950831-192-66447719 (2 of 2).txt,
Wilberforce,,18950831-192-66447719 (2 of 2).txt,
Guinea,,18820204-186-71984865 (1 of 2).txt,
Geelong,,18820204-186-71984865 (1 of 2).txt,
London,,18820204-186-71984865 (1 of 2).txt,
Geelong,,18820204-186-71984865 (1 of 2).txt,
Geelong,,18820204-186-71984865 (1 of 2).txt,
Melbourne,,18820204-186-71984865 (1 of 2).txt,
Garonne,,18820204-186-71984865 (1 of 2).txt,
Geelong Handicap,,18820204-186-71984865 (1 of 2).txt,
Melbourne,,18820204-186-71984865 (1 of 2).txt,
Laneefield,,18820204-186-71984865 (1 of 2).txt,
Lome,,18810627-1052-212693188 (1 of 1).txt,
Grafton,,18781206-508-107933172 (1 of 1).txt,
Mountain View,,18781206-508-107933172 (1 of 1).txt,
Birchip,,18940227-13-8730167 (1 of 2).txt,
Birchip,,18940227-13-8730167 (1 of 2).txt,
Toolern,,18940227-13-8730167 (1 of 2).txt,
Ballan,,18940227-13-8730167 (1 of 2).txt,
CASTLEMAINE,,18940227-13-8730167 (1 of 2).txt,
Mauritius,,18740401-180-65961472 (1 of 1).txt,
Murray Reef,,18740401-180-65961472 (1 of 1).txt,
Bridgetown,,18740401-180-65961472 (1 of 1).txt,
Myall Creek,,18881201-698-161888468 (6 of 8).txt,
Brisbane,,18881201-698-161888468 (6 of 8).txt,
Homebush,,18881201-698-161888468 (6 of 8).txt,
PATERSON,,18881201-698-161888468 (6 of 8).txt,
Glenelg,,18850207-567-225660880 (1 of 1).txt,
Portland,,18850207-567-225660880 (1 of 1).txt,
Ballarat,,18650302-74-38658298 (5 of 6).txt,
Mlelbourne,,18650302-74-38658298 (5 of 6).txt,
Ballarat,,18650302-74-38658298 (5 of 6).txt,
Sandhurst,,18650302-74-38658298 (5 of 6).txt,
Daylesford,,18650302-74-38658298 (5 of 6).txt,
Lower Goulburn,,18650302-74-38658298 (5 of 6).txt,
Melbourne,,18650302-74-38658298 (5 of 6).txt,
Sandhurst,,18650302-74-38658298 (5 of 6).txt,
Sandhurst,,18650302-74-38658298 (5 of 6).txt,
Alexandrine Range,,18650302-74-38658298 (5 of 6).txt,
tbo Town Hall,,18830914-966-198382089 (1 of 1).txt,
Port Adelaide Lighthouse,,18830914-966-198382089 (1 of 1).txt,
Doncaster,,18830914-966-198382089 (1 of 1).txt,
Rockhamp,,18830914-966-198382089 (1 of 1).txt,
Rouse Hill,,18950921-192-66447916 (1 of 1).txt,
Sydney,,18950921-192-66447916 (1 of 1).txt,
Windsor,,18950921-192-66447916 (1 of 1).txt,
HOUSTON,,18950921-192-66447916 (1 of 1).txt,
Port Elliot,,18590212-287-96494945 (1 of 4).txt,
Hindmarsh,,18590212-287-96494945 (1 of 4).txt,
Brisbane,,18850924-8-18879981 (2 of 2).txt,
Brisbane,,18850924-8-18879981 (2 of 2).txt,
Victoria,,18850924-8-18879981 (2 of 2).txt,
Gundagai,,18850924-8-18879981 (2 of 2).txt,
Brisbane River,,18850924-8-18879981 (2 of 2).txt,
Mary Street,,18850924-8-18879981 (2 of 2).txt,
Stanley Street,,18850924-8-18879981 (2 of 2).txt,
Hamilton,,18630805-13-6487950 (2 of 2).txt,
Goulburn,,18811229-367-117443749 (1 of 1).txt,
Goul,,18811229-367-117443749 (1 of 1).txt,
France,,18811229-367-117443749 (1 of 1).txt,
Noumea,,18851231-35-13608024 (1 of 1).txt,
Williams Creek,,18620111-13-5708353 (1 of 2).txt,
Golden Point,,18620111-13-5708353 (1 of 2).txt,
India,,18510225-24-8768801 (7 of 10).txt,
China,,18510225-24-8768801 (7 of 10).txt,
Sydney,,18510225-24-8768801 (7 of 10).txt,
Kilmore,,18510225-24-8768801 (7 of 10).txt,
Honey Suckle Creek,,18510225-24-8768801 (7 of 10).txt,
Violet Town,,18510225-24-8768801 (7 of 10).txt,
Portland Guardian,,18510225-24-8768801 (7 of 10).txt,
Geelong,,18770208-558-148703879 (1 of 1).txt,
Queenscliffe,,18770208-558-148703879 (1 of 1).txt,
Moorabool,,18770208-558-148703879 (1 of 1).txt,
Creek,,18550206-13-4804017 (1 of 1).txt,
Cobler,,18550206-13-4804017 (1 of 1).txt,
New South Wales,,18980516-492-123685326 (1 of 3).txt,
Gippsland,,18980516-492-123685326 (1 of 3).txt,
Victoria,,18980516-492-123685326 (1 of 3).txt,
Melbourne,,18980516-492-123685326 (1 of 3).txt,
Liverpool,,18460303-35-12885636 (1 of 3).txt,
Adelaide,,18800124-964-195863516 (1 of 1).txt,
Sydney,,18800124-964-195863516 (1 of 1).txt,
Kangaroo Island,,18800124-964-195863516 (1 of 1).txt,
Kingston,,18800124-964-195863516 (1 of 1).txt,
Port,,18800124-964-195863516 (1 of 1).txt,
Woodville,,18800124-964-195863516 (1 of 1).txt,
Pali Mall,,18650302-1324-240653748 (2 of 6).txt,
Sandhurst,,18650302-1324-240653748 (2 of 6).txt,
Sandhurst,,18650302-1324-240653748 (2 of 6).txt,
Mount Lin,,18860123-326-200577153 (3 of 4).txt,
Mawera,,18860123-326-200577153 (3 of 4).txt,
Rakaia,,18860123-326-200577153 (3 of 4).txt,
TASMANIA,,18971211-74-39706706 (1 of 1).txt,
Tasmania,,18971211-74-39706706 (1 of 1).txt,
Tasmania,,18971211-74-39706706 (1 of 1).txt,
Tasmania,,18971211-74-39706706 (1 of 1).txt,
Mount Snowden,,18850127-240-84705330 (2 of 2).txt,
Kiama,,18910106-1297-235892267 (7 of 14).txt,
Kamarooka,,18850206-346-88532810 (1 of 1).txt,
Castlemaine,,18850206-346-88532810 (1 of 1).txt,
Bridgewater,,18850206-346-88532810 (1 of 1).txt,
England,,18660915-42-20309474 (2 of 2).txt,
Australian Alps,,18660915-42-20309474 (2 of 2).txt,
Northam,,18771016-29-2978233 (2 of 2).txt,
Adelaide,,18940127-821-161798707 (2 of 3).txt,
Auldana,,18940127-821-161798707 (2 of 3).txt,
London,,18920123-701-145529038 (4 of 5).txt,
Eurobodalla,,18950909-508-109878808 (4 of 8).txt,
BOMBALA,,18950909-508-109878808 (4 of 8).txt,
Creek,,18690109-13-5821999 (1 of 2).txt,
Port Albert,,18690109-13-5821999 (1 of 2).txt,
Cheltenham,,18690109-13-5821999 (1 of 2).txt,
Stroanj,,18800203-558-150413886 (2 of 3).txt,
Straan,,18800203-558-150413886 (2 of 3).txt,
Tahara,,18800203-558-150413886 (2 of 3).txt,
Colac,,18790208-232-232166345 (5 of 7).txt,
Victoria,,18590212-821-158125916 (1 of 1).txt,
Avoca,,18560308-13-4832681 (1 of 3).txt,
Avoca,,18560308-13-4832681 (1 of 3).txt,
Fingal,,18560308-13-4832681 (1 of 3).txt,
SOUTH WALES,,18880224-241-90348058 (2 of 2).txt,
Albury,,18880224-241-90348058 (2 of 2).txt,
Albury,,18880224-241-90348058 (2 of 2).txt,
WELLINGTON,,18731217-1093-208170300 (2 of 3).txt,
Lake Albert,,18731217-1093-208170300 (2 of 3).txt,
Wellington,,18731217-1093-208170300 (2 of 3).txt,
Wellington,,18731217-1093-208170300 (2 of 3).txt,
Colac,,18980430-621-221140524 (2 of 2).txt,
Colac,,18980430-621-221140524 (2 of 2).txt,
Ballarat,,18980430-621-221140524 (2 of 2).txt,
Itolcewood,,18980430-621-221140524 (2 of 2).txt,
Mount MacedoD,,18820328-1324-240796606 (2 of 3).txt,
Melbourne,,18881229-460-142434272 (1 of 6).txt,
Lake,,18580101-189-66045888 (1 of 1).txt,
Melbourne,,18861218-1190-241223098 (1 of 1).txt,
SPRINGWOOD,,18960114-35-14033182 (12 of 14).txt,
TENTERFIELD,,18960114-35-14033182 (12 of 14).txt,
TAMWORTH,,18960114-35-14033182 (12 of 14).txt,
GOTLBURN,,18780112-366-100877677 (1 of 1).txt,
Sydney,,18780112-366-100877677 (1 of 1).txt,
Lower Riverina,,18780112-366-100877677 (1 of 1).txt,
Msama,,18780112-366-100877677 (1 of 1).txt,
Victoria,,18780112-366-100877677 (1 of 1).txt,
Sydney,,18780112-366-100877677 (1 of 1).txt,
SOUTH WALES,,18891220-275-77286188 (1 of 1).txt,
Sydney,,18891220-275-77286188 (1 of 1).txt,
Jerilderie,,18891220-275-77286188 (1 of 1).txt,
Nangunnia,,18891220-275-77286188 (1 of 1).txt,
Monara,,18891220-275-77286188 (1 of 1).txt,
Jamberroo,,18631107-8-18698320 (1 of 1).txt,
Kinma,,18631107-8-18698320 (1 of 1).txt,
Illawarra Mercura,,18631107-8-18698320 (1 of 1).txt,
Portland,,18880201-43-18915601 (2 of 2).txt,
Port Fairy,,18880201-43-18915601 (2 of 2).txt,
Harton Hills,,18880201-43-18915601 (2 of 2).txt,
Mount Napier,,18880201-43-18915601 (2 of 2).txt,
Tower Hill,,18880201-43-18915601 (2 of 2).txt,
Macarthur,,18880201-43-18915601 (2 of 2).txt,
Ellerslie,,18880420-436-254465773 (1 of 1).txt,
Dulacca,,18700806-42-27261974 (1 of 1).txt,
Ufa,,18930211-319-198029788 (4 of 12).txt,
Darnum,,18930211-319-198029788 (4 of 12).txt,
Bloomfiold North,,18930211-319-198029788 (4 of 12).txt,
Richmond Paddock,,18930211-319-198029788 (4 of 12).txt,
Australia,,18821216-621-221749982 (2 of 2).txt,
York,,18821216-621-221749982 (2 of 2).txt,
York,,18821216-621-221749982 (2 of 2).txt,
York,,18821216-621-221749982 (2 of 2).txt,
Valley,,18821216-621-221749982 (2 of 2).txt,
Upper Swan,,18821216-621-221749982 (2 of 2).txt,
New South Wales,,18991027-506-121193829 (1 of 1).txt,
Limestone Creek,,18810122-582-198696269 (1 of 1).txt,
Oastlemaine,,18810122-582-198696269 (1 of 1).txt,
India,,18870430-326-199474120 (2 of 2).txt,
Australia,,18870430-326-199474120 (2 of 2).txt,
India,,18870430-326-199474120 (2 of 2).txt,
Afrion,,18990322-492-123624266 (1 of 1).txt,
Siboria,,18990322-492-123624266 (1 of 1).txt,
Australia,,18990322-492-123624266 (1 of 1).txt,
America,,18990322-492-123624266 (1 of 1).txt,
England,,18990322-492-123624266 (1 of 1).txt,
Scotland,,18990322-492-123624266 (1 of 1).txt,
Victoria,,18710301-185-197560816 (1 of 1).txt,
Wuoiera The Glenorchy,,18710301-185-197560816 (1 of 1).txt,
Glenorchy,,18710301-185-197560816 (1 of 1).txt,
Callawadda,,18710301-185-197560816 (1 of 1).txt,
Oamaru,,18720108-1190-245696392 (2 of 2).txt,
Bay,,18720108-1190-245696392 (2 of 2).txt,
t.he Peninsula,,18720108-1190-245696392 (2 of 2).txt,
Warialda,,18651123-1056-212787990 (2 of 2).txt,
New South Wales,,18651123-1056-212787990 (2 of 2).txt,
Castlemaine,,18650318-103-63170016 (13 of 23).txt,
Taradalo,,18650318-103-63170016 (13 of 23).txt,
Taradale,,18650318-103-63170016 (13 of 23).txt,
Elphinstone,,18650318-103-63170016 (13 of 23).txt,
C.E.,,18650318-103-63170016 (13 of 23).txt,
Taradale,,18650318-103-63170016 (13 of 23).txt,
York,,18690224-180-66031796 (1 of 1).txt,
Newcastle,,18690224-180-66031796 (1 of 1).txt,
Perth,,18690224-180-66031796 (1 of 1).txt,
Gage 's Road,,18690224-180-66031796 (1 of 1).txt,
Riverina,,18891130-792-170507768 (2 of 4).txt,
Che,,18790826-232-232145238 (1 of 1).txt,
Ballarat,,18790826-232-232145238 (1 of 1).txt,
Ballarat,,18790826-232-232145238 (1 of 1).txt,
Ballaiat East,,18860226-185-206307840 (1 of 1).txt,
Ballarat East,,18860226-185-206307840 (1 of 1).txt,
Ballarat,,18860226-185-206307840 (1 of 1).txt,
Melbourne,,18860226-185-206307840 (1 of 1).txt,
Ballarat,,18860226-185-206307840 (1 of 1).txt,
AUSTRALIA,,18881128-180-66088341 (1 of 1).txt,
Adelaide,,18881128-180-66088341 (1 of 1).txt,
Adelaide,,18881128-180-66088341 (1 of 1).txt,
New South Wales,,18881128-180-66088341 (1 of 1).txt,
Queensland,,18881128-180-66088341 (1 of 1).txt,
South Australia,,18881128-180-66088341 (1 of 1).txt,
Restora tion Island,,18881128-180-66088341 (1 of 1).txt,
Cape Weytnouth,,18881128-180-66088341 (1 of 1).txt,
Cooktown,,18881128-180-66088341 (1 of 1).txt,
Western Australia,,18881128-180-66088341 (1 of 1).txt,
Hobart,,18811203-947-199523118 (1 of 3).txt,
Pyalosg,,18660109-582-197877735 (1 of 4).txt,
Bagshol,,18660109-582-197877735 (1 of 4).txt,
New South Wales,,18820216-8-847865 (1 of 1).txt,
Sydney,,18820216-8-847865 (1 of 1).txt,
MELBOURNE,,18820216-8-847865 (1 of 1).txt,
Barry 's Reef,,18950209-246-88193194 (1 of 1).txt,
Sebastopol,,18950209-246-88193194 (1 of 1).txt,
Sydney,,18950730-567-225862720 (1 of 1).txt,
Gastertoa,,18950730-567-225862720 (1 of 1).txt,
Long Plain Creek,,18720313-412-104089324 (3 of 6).txt,
Albury,,18870118-985-192878983 (3 of 3).txt,
Springfield,,18870118-985-192878983 (3 of 3).txt,
Springfield,,18870118-985-192878983 (3 of 3).txt,
Tocumwal,,18870118-985-192878983 (3 of 3).txt,
Gerilderie,,18870118-985-192878983 (3 of 3).txt,
Iprey,,18750109-319-197938560 (1 of 1).txt,
Yictoiialast,,18750109-319-197938560 (1 of 1).txt,
Upper Murray,,18750109-319-197938560 (1 of 1).txt,
Mmxumbidgee,,18750109-319-197938560 (1 of 1).txt,
Victoria,,18720316-1605-258898690 (2 of 2).txt,
Wodonga,,18720316-1605-258898690 (2 of 2).txt,
Carcoar,,18720316-1605-258898690 (2 of 2).txt,
Tickhole,,18751008-985-187718078 (1 of 1).txt,
Riverina South,,18751008-985-187718078 (1 of 1).txt,
Macolesfield,,18930218-319-198032478 (8 of 10).txt,
Wnrburton,,18930218-319-198032478 (8 of 10).txt,
WELSHPOOL,,18930218-319-198032478 (8 of 10).txt,
South Gippsland,,18930218-319-198032478 (8 of 10).txt,
West Alberton,,18930218-319-198032478 (8 of 10).txt,
Toora,,18930218-319-198032478 (8 of 10).txt,
Agnes River,,18930218-319-198032478 (8 of 10).txt,
SYDNEY,,18750120-366-100848626 (1 of 1).txt,
Roady Creek,,18750120-366-100848626 (1 of 1).txt,
Perth,,18820222-180-65935763 (1 of 1).txt,
Jradshaw 's Creek,,18790222-232-232166869 (1 of 1).txt,
Melbourne,,18980120-30-3193092 (1 of 4).txt,
Leongetha,,18980120-30-3193092 (1 of 4).txt,
Maffra,,18980120-30-3193092 (1 of 4).txt,
Melbourne,,18991227-34-29525093 (1 of 5).txt,
Beechworth,,18991227-34-29525093 (1 of 5).txt,
Beeebwortli,,18991227-34-29525093 (1 of 5).txt,
Adelaide,,18820211-289-91290065 (1 of 2).txt,
Adelaide,,18820211-289-91290065 (1 of 2).txt,
Castlemaine,,18650304-319-197035153 (15 of 22).txt,
Hunter River,,18890119-289-95144657 (2 of 3).txt,
Melbourne,,18901204-10-12708939 (1 of 1).txt,
Kew Asylum,,18901204-10-12708939 (1 of 1).txt,
Cobram,,18901204-10-12708939 (1 of 1).txt,
New South Wales,,18901204-10-12708939 (1 of 1).txt,
New South Wales,,18901204-10-12708939 (1 of 1).txt,
Melbourne,,18970408-701-145696672 (1 of 1).txt,
Hampden Park Pony,,18970408-701-145696672 (1 of 1).txt,
Galloway Races,,18970408-701-145696672 (1 of 1).txt,
Lhe,,18970408-701-145696672 (1 of 1).txt,
Goulburn,,18951122-367-101109113 (1 of 1).txt,
Sydney,,18951122-367-101109113 (1 of 1).txt,
Jacqua,,18951122-367-101109113 (1 of 1).txt,
Bungonia,,18951122-367-101109113 (1 of 1).txt,
Bungonia,,18951122-367-101109113 (1 of 1).txt,
Jacqua,,18951122-367-101109113 (1 of 1).txt,
Goulburn,,18951122-367-101109113 (1 of 1).txt,
Yarra River,,18860924-965-195881496 (1 of 1).txt,
BULLI,,18950914-52-71222902 (16 of 21).txt,
Woonona,,18950914-52-71222902 (16 of 21).txt,
LAWSON,,18950914-52-71222902 (16 of 21).txt,
Cabramatta,,18950914-52-71222902 (16 of 21).txt,
China,,18950914-52-71222902 (16 of 21).txt,
Urangeline Creek,,18971116-413-101826261 (3 of 3).txt,
Melbourne,,18910117-464-115566072 (2 of 4).txt,
Windowie,,18820106-487-123471432 (2 of 2).txt,
Geelong,,18541223-464-115555971 (3 of 3).txt,
Goulburn,,18541223-464-115555971 (3 of 3).txt,
Brewer,,18541223-464-115555971 (3 of 3).txt,
Jine,,18710422-412-103918896 (1 of 1).txt,
Melbourne,,18710422-412-103918896 (1 of 1).txt,
Victoria,,18740101-185-201609072 (1 of 1).txt,
New South Wales,,18740101-185-201609072 (1 of 1).txt,
Hamilton Spec-,,18740101-185-201609072 (1 of 1).txt,
Echuca,,18740101-185-201609072 (1 of 1).txt,
Ueniliquin,,18740101-185-201609072 (1 of 1).txt,
RUMTULTA,,18440312-35-12413849 (1 of 1).txt,
Gulf,,18440312-35-12413849 (1 of 1).txt,
Melbourne,,18811126-891-183954496 (1 of 1).txt,
Victoria,,18900128-582-198260750 (1 of 1).txt,
Killarney,,18901018-42-20286895 (1 of 1).txt,
New South Wales,,18901018-42-20286895 (1 of 1).txt,
Farm Creek,,18901018-42-20286895 (1 of 1).txt,
Killarney Inn,,18901018-42-20286895 (1 of 1).txt,
Tungutta Police Station,,18730405-821-159468864 (1 of 1).txt,
J.P.,,18730405-821-159468864 (1 of 1).txt,
Lake Hamilton Run,,18730405-821-159468864 (1 of 1).txt,
Goulburn,,18990118-84-31368074 (1 of 1).txt,
Micalago,,18990118-84-31368074 (1 of 1).txt,
Bredbo,,18990118-84-31368074 (1 of 1).txt,
Condobolin,,18981209-459-112290866 (1 of 1).txt,
Forbes,,18981209-459-112290866 (1 of 1).txt,
Tatnaki,,18600218-287-90248341 (1 of 1).txt,
North Shore,,18600407-464-114837570 (1 of 2).txt,
North Shore,,18600407-464-114837570 (1 of 2).txt,
Sydney,,18980205-186-68180357 (1 of 1).txt,
Melbourne,,18980205-186-68180357 (1 of 1).txt,
Thorptlule,,18980205-186-68180357 (1 of 1).txt,
Neerim,,18980205-186-68180357 (1 of 1).txt,
Providence,,18951006-505-130413375 (1 of 1).txt,
Wangaratta,,18790426-326-199689362 (2 of 2).txt,
Ovens River,,18790426-326-199689362 (2 of 2).txt,
SYDNEY,,18960108-53-44174286 (2 of 3).txt,
Crookwell,,18960108-53-44174286 (2 of 3).txt,
Murrumbidgee,,18960108-53-44174286 (2 of 3).txt,
Candago,,18960108-53-44174286 (2 of 3).txt,
Gantawanglo River,,18960108-53-44174286 (2 of 3).txt,
Bombala,,18960108-53-44174286 (2 of 3).txt,
Deepwater Creek,,18960108-53-44174286 (2 of 3).txt,
Bungendore,,18960108-53-44174286 (2 of 3).txt,
Sydney,,18931104-698-164367888 (1 of 1).txt,
Pymble,,18931104-698-164367888 (1 of 1).txt,
Lane Cove River,,18931104-698-164367888 (1 of 1).txt,
Sydney,,18931104-698-164367888 (1 of 1).txt,
Pymble,,18931104-698-164367888 (1 of 1).txt,
GIPPSLAND,,18980120-53-44204896 (1 of 1).txt,
Warragul,,18980120-53-44204896 (1 of 1).txt,
South Gippsland,,18980120-53-44204896 (1 of 1).txt,
Inverloch,,18980120-53-44204896 (1 of 1).txt,
Leongatha,,18980120-53-44204896 (1 of 1).txt,
Maffra,,18980120-53-44204896 (1 of 1).txt,
Horeham,,18790205-232-232166231 (1 of 3).txt,
Clarendon,,18790205-232-232166231 (1 of 3).txt,
Lydiard,,18790205-232-232166231 (1 of 3).txt,
Scarsdale,,18790205-232-232166231 (1 of 3).txt,
Maoarthnr,,18770220-567-226043191 (3 of 3).txt,
Castlemaine,,18750130-319-197935178 (8 of 21).txt,
Linton,,18750130-319-197935178 (8 of 21).txt,
Mount Bute,,18750130-319-197935178 (8 of 21).txt,
Lancefield,,18750130-319-197935178 (8 of 21).txt,
Cumberland,,18941102-891-181834239 (1 of 3).txt,
Goulburn,,18541223-8-696233 (2 of 5).txt,
Geelong,,18541223-8-696233 (2 of 5).txt,
Goulburn,,18541223-8-696233 (2 of 5).txt,
Rosobrook,,18980212-821-162388995 (9 of 11).txt,
Wonwondah Station,,18980212-821-162388995 (9 of 11).txt,
Horsham,,18980212-821-162388995 (9 of 11).txt,
Toombullup,,18980212-821-162388995 (9 of 11).txt,
Lima,,18980212-821-162388995 (9 of 11).txt,
Lome,,18810526-1052-208564939 (1 of 1).txt,
Cape,,18980211-714-148070917 (1 of 1).txt,
Mount Pleasant,,18980211-714-148070917 (1 of 1).txt,
Lobethal,,18980211-714-148070917 (1 of 1).txt,
Hahndorf,,18980211-714-148070917 (1 of 1).txt,
Bardies Hill,,18920123-185-204321182 (2 of 2).txt,
Monmouth Gully,,18920123-185-204321182 (2 of 2).txt,
England,,18920123-185-204321182 (2 of 2).txt,
Melbourne,,18920123-185-204321182 (2 of 2).txt,
Victoria,,18990915-10-12754714 (1 of 1).txt,
Fianklinnnd,,18990915-10-12754714 (1 of 1).txt,
England,,18850411-289-93323470 (1 of 1).txt,
Corowa,,18840229-436-254369263 (2 of 2).txt,
BLAYNEY,,18880131-35-13674189 (1 of 3).txt,
Manchester,,18880131-35-13674189 (1 of 3).txt,
COONAMBLE,,18880131-35-13674189 (1 of 3).txt,
Sydney,,18880131-35-13674189 (1 of 3).txt,
Coonamble Hospital,,18880131-35-13674189 (1 of 3).txt,
COWRA,,18880131-35-13674189 (1 of 3).txt,
Maiden,,18920303-275-77390162 (1 of 3).txt,
AUSTRALIA,,18910204-356-141007254 (2 of 2).txt,
ADELAIDE,,18910204-356-141007254 (2 of 2).txt,
Grace Plains,,18910204-356-141007254 (2 of 2).txt,
M.P.,,18910204-356-141007254 (2 of 2).txt,
Adelaide,,18910204-356-141007254 (2 of 2).txt,
Australia,,18910204-356-141007254 (2 of 2).txt,
Sydney,,18910204-356-141007254 (2 of 2).txt,
Bulli Mountain,,18880726-669-135708659 (2 of 4).txt,
Wollongong,,18880726-669-135708659 (2 of 4).txt,
Mount Keir.i,,18880726-669-135708659 (2 of 4).txt,
Mount LCembla,,18880726-669-135708659 (2 of 4).txt,
Lakelands Estate,,18880726-669-135708659 (2 of 4).txt,
Dapio,,18880726-669-135708659 (2 of 4).txt,
Cobktown,,18860323-508-111190224 (1 of 1).txt,
New England,,18860323-508-111190224 (1 of 1).txt,
London,,18860323-508-111190224 (1 of 1).txt,
Adelaide,,18860323-508-111190224 (1 of 1).txt,
London,,18860323-508-111190224 (1 of 1).txt,
Marseilles,,18860323-508-111190224 (1 of 1).txt,
Combogolonp,,18860323-508-111190224 (1 of 1).txt,
Adelaide,,18860323-508-111190224 (1 of 1).txt,
Eaymond Terrace,,18860323-508-111190224 (1 of 1).txt,
Port Stephens,,18860323-508-111190224 (1 of 1).txt,
Sydney,,18860323-508-111190224 (1 of 1).txt,
Tenterfield,,18860323-508-111190224 (1 of 1).txt,
Queensland,,18860323-508-111190224 (1 of 1).txt,
Adelaide,,18860323-508-111190224 (1 of 1).txt,
London,,18860323-508-111190224 (1 of 1).txt,
Smyrna,,18860323-508-111190224 (1 of 1).txt,
Mount Erica,,18580202-1324-240788701 (1 of 2).txt,
Big Hill,,18580202-1324-240788701 (1 of 2).txt,
Nuggetty Gully,,18580202-1324-240788701 (1 of 2).txt,
Kentish,,18800605-7-30802708 (1 of 1).txt,
Mount Gambler,,18790308-288-93847078 (2 of 3).txt,
Victoria,,18860605-43-22098514 (1 of 1).txt,
New- South Wales,,18860605-43-22098514 (1 of 1).txt,
Colac,,18860605-43-22098514 (1 of 1).txt,
Iho,,18860605-43-22098514 (1 of 1).txt,
Colac,,18860605-43-22098514 (1 of 1).txt,
Colac,,18860605-43-22098514 (1 of 1).txt,
North Coast,,18931223-698-164369038 (1 of 1).txt,
Black Dog Creek,,18960114-222-70799430 (1 of 3).txt,
Bircehip,,18960114-222-70799430 (1 of 3).txt,
Prince 's Bridge,,18870129-326-199473543 (1 of 1).txt,
Avoca,,18881228-13-6914254 (2 of 4).txt,
Mount Mitchell,,18881228-13-6914254 (2 of 4).txt,
Lexton,,18881228-13-6914254 (2 of 4).txt,
Homebush,,18881228-13-6914254 (2 of 4).txt,
IHLLARAT,,18881228-13-6914254 (2 of 4).txt,
Clarendon,,18881228-13-6914254 (2 of 4).txt,
Clarendon Cemetery,,18881228-13-6914254 (2 of 4).txt,
Eastgrove,,18951111-367-101112532 (1 of 1).txt,
Broadway Park,,18951111-367-101112532 (1 of 1).txt,
Souley Valley,,18951111-367-101112532 (1 of 1).txt,
India,,18661201-460-138050470 (1 of 1).txt,
Lower Portland,,18941124-192-66445317 (1 of 2).txt,
Bullridge,,18941124-192-66445317 (1 of 2).txt,
