article_id,Placename,Filename,latitude,longitude,State,mean_median_dist,median_median_dist,n_results,winnerPct,searchType,Trove_id
197779016,Elmhurst,19756_9_12_1882_2_VI__197779016.txt,143.2518005,-37.17652778,VIC,0.011488175,0.003328278,4,75,exact,19756
174317501,Naples,19576_28_8_1896_3_XVII__174317501.txt,,,None,,,0,,None,19576
174317501,Switzerland,19576_28_8_1896_3_XVII__174317501.txt,145.4826355,-37.12763977,VIC,0,0,1,100,exact,19576
174317501,England,19576_28_8_1896_3_XVII__174317501.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,19576
174317501,London,19576_28_8_1896_3_XVII__174317501.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,19576
174317501,London,19576_28_8_1896_3_XVII__174317501.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,19576
174317501,Uganda,19576_28_8_1896_3_XVII__174317501.txt,138.56298,-35.44172,SA,0,0,1,100,exact,19576
174317501,London,19576_28_8_1896_3_XVII__174317501.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,19576
70947245,,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Little Yafford,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Southampton,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,134.4265722,-31.78180778,Ambiguous,18.58342325,18.58180893,4,,exact,1968
70947245,Peninsula,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,116.0693,-31.96788,WA,2.628063724,1.95898,4,75,exact,1968
70947245,Vicarage,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Little Yafford,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,England,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,1968
70947245,London,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,1968
70947245,Water House,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,147.6499939,-40.91999817,TAS,0,0,1,100,fuzzy,1968
70947245,Naples,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Vicarage,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Little Yafford,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Paris,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Hyde Park,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,146.7969444,-32.39611111,Ambiguous,7.620751141,4.642662878,12,,exact,1968
70947245,Bridford,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Israel,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,34.8516,31.0461,No best estimate,0,0,1,100,exact,1968
70947245,Bedford,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,127.7189661,-26.32091667,Ambiguous,49.01628901,16.34552512,4,,exact,1968
70947245,lioso Bay,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Fairfax's Hill,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Sydnoy,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
70947245,Goorpoto Pitt,1968_28_08_1880_30_XXXIII_BUT AM I NOT NOBLER THROUGH THY LOVE_70947245.txt,,,None,,,0,,None,1968
156705046,Bunbury,19476_30_3_1895_4_5. VIII_THE BUSH-FIRE._156705046.txt,132.0315222,-33.26467833,Ambiguous,16.39060638,16.38959618,8,,exact,19476
156705046,Hamerton,19476_30_3_1895_4_5. VIII_THE BUSH-FIRE._156705046.txt,,,None,,,0,,None,19476
156705046,Hamerton,19476_30_3_1895_4_5. VIII_THE BUSH-FIRE._156705046.txt,,,None,,,0,,None,19476
156694461,England,19476_29_3_1895_4_5. VII__156694461.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,19476
156694461,Hamerton,19476_29_3_1895_4_5. VII__156694461.txt,,,None,,,0,,None,19476
156694461,Perth,19476_29_3_1895_4_5. VII__156694461.txt,115.85905,-31.95184,Ambiguous,12.89798925,0.004257786,12,,exact,19476
156694461,Perth,19476_29_3_1895_4_5. VII__156694461.txt,115.85905,-31.95184,Ambiguous,12.89798925,0.004257786,12,,exact,19476
156694461,Bunbury,19476_29_3_1895_4_5. VII__156694461.txt,132.0315222,-33.26467833,Ambiguous,16.39060638,16.38959618,8,,exact,19476
156694461,Vasse Road,19476_29_3_1895_4_5. VII__156694461.txt,,,None,,,0,,None,19476
156694461,Hamerton,19476_29_3_1895_4_5. VII__156694461.txt,,,None,,,0,,None,19476
156694461,Vasse,19476_29_3_1895_4_5. VII__156694461.txt,115.2846,-33.6877,WA,0.050109658,0,3,100,exact,19476
156694461,Pinjarra,19476_29_3_1895_4_5. VII__156694461.txt,115.87415,-32.624345,WA,0.006289716,0.006289716,2,100,exact,19476
156694461,Bnnbury,19476_29_3_1895_4_5. VII__156694461.txt,,,None,,,0,,None,19476
197198586,New England,19574_26_10_1895_13_XVII__197198586.txt,151.0677778,-30.98166667,NSW,0,0,3,66.66666667,exact,19574
197198586,Cedat Hill,19574_26_10_1895_13_XVII__197198586.txt,,,None,,,0,,None,19574
197198586,Port Victoria,19574_26_10_1895_13_XVII__197198586.txt,137.48368,-34.49712,SA,0.013061748,0,3,100,exact,19574
197198586,Cedar Hill,19574_26_10_1895_13_XVII__197198586.txt,137.560663,-25.24933325,Ambiguous,13.84358934,13.84358934,2,,exact,19574
197198586,Cedar Hill,19574_26_10_1895_13_XVII__197198586.txt,137.560663,-25.24933325,Ambiguous,13.84358934,13.84358934,2,,exact,19574
197198586,Valenciennes,19574_26_10_1895_13_XVII__197198586.txt,,,None,,,0,,None,19574
197198586,Naples,19574_26_10_1895_13_XVII__197198586.txt,,,None,,,0,,None,19574
197198586,Switzerland,19574_26_10_1895_13_XVII__197198586.txt,145.4826355,-37.12763977,VIC,0,0,1,100,exact,19574
197198586,Eugland,19574_26_10_1895_13_XVII__197198586.txt,,,None,,,0,,None,19574
197198586,Valeuoiennea,19574_26_10_1895_13_XVII__197198586.txt,,,None,,,0,,None,19574
197198586,Cedar Hill,19574_26_10_1895_13_XVII__197198586.txt,137.560663,-25.24933325,Ambiguous,13.84358934,13.84358934,2,,exact,19574
197198586,London,19574_26_10_1895_13_XVII__197198586.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,19574
197198586,London,19574_26_10_1895_13_XVII__197198586.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,19574
197198586,Uganda,19574_26_10_1895_13_XVII__197198586.txt,138.56298,-35.44172,SA,0,0,1,100,exact,19574
197198586,European,19574_26_10_1895_13_XVII__197198586.txt,,,None,,,0,,None,19574
197198586,London,19574_26_10_1895_13_XVII__197198586.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,19574
197198586,Cedar Hill,19574_26_10_1895_13_XVII__197198586.txt,137.560663,-25.24933325,Ambiguous,13.84358934,13.84358934,2,,exact,19574
197198586,Uganda,19574_26_10_1895_13_XVII__197198586.txt,138.56298,-35.44172,SA,0,0,1,100,exact,19574
197198586,Mount Wombo,19574_26_10_1895_13_XVII__197198586.txt,148.6511111,-33.13166667,NSW,2.32856656,2.32856656,2,100,fuzzy,19574
197198586,Ilgauda,19574_26_10_1895_13_XVII__197198586.txt,,,None,,,0,,None,19574
197198586,Briuda Downs,19574_26_10_1895_13_XVII__197198586.txt,,,None,,,0,,None,19574
197305478,Nande,19054_23_10_1897_33_XV__197305478.txt,,,None,,,0,,None,19054
197305478,Nnndewar,19054_23_10_1897_33_XV__197305478.txt,,,None,,,0,,None,19054
197305478,Lcssing,19054_23_10_1897_33_XV__197305478.txt,,,None,,,0,,None,19054
196847144,New Zealand,17526_10_4_1897_29_I__196847144.txt,,,None,,,0,,None,17526
196847144,Southland,17526_10_4_1897_29_I__196847144.txt,148.1333333,-25.95,QLD,0,0,1,100,fuzzy,17526
196847144,Rangitura State,17526_10_4_1897_29_I__196847144.txt,,,None,,,0,,None,17526
196847144,Coolgardie,17526_10_4_1897_29_I__196847144.txt,120.66965,-30.949265,WA,0.494363144,0.494363144,3,66.66666667,exact,17526
196847144,Auckland,17526_10_4_1897_29_I__196847144.txt,150.3844444,-34.67333333,NSW,2.274206211,2.274206211,3,66.66666667,exact,17526
1399672,Va,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Parselle,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Cainnion,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Peru,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,151.8870385,-29.253215,NSW,0.29715415,0.019149726,3,100,exact,168
1399672,Wallaloo Point,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Ind,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Dantapura,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Kalinga,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,147.5984492,-33.13579533,NSW,1.266039164,1.132133446,10,60,exact,168
1399672,Kalinga,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,147.5984492,-33.13579533,NSW,1.266039164,1.132133446,10,60,exact,168
1399672,Dtiitipiun,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Europe,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Lort,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
1399672,Hawkesbury,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,150.8677778,-33.40666667,NSW,0,0,1,100,exact,168
1399672,Wright,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,149.03387,-35.32002,Ambiguous,5.175230929,4.416963327,3,,exact,168
1399672,County,168_8_04_1876_3_X_%22A DARK NIGHT'S WORK.%22_1399672.txt,,,None,,,0,,None,168
156723492,England,15711_2_3_1896_4_XVI_HINTON INTERFERES._156723492.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,15711
120728555,Creek,15632_2_11_1883_3_VIII_CHRISTMAS DAY_120728555.txt,,,None,,,0,,None,15632
120728555,Cape,15632_2_11_1883_3_VIII_CHRISTMAS DAY_120728555.txt,,,None,,,0,,None,15632
120728555,Ireland,15632_2_11_1883_3_VIII_CHRISTMAS DAY_120728555.txt,,,None,,,0,,None,15632
71333661,IL,15412_16_9_1899_40_II__71333661.txt,,,None,,,0,,None,15412
71333661,Wrangerton,15412_16_9_1899_40_II__71333661.txt,,,None,,,0,,None,15412
133351224,Emu Creek,15410_2_4_1895_2_IV_JOHN CAMPBELL'S STATION._133351224.txt,145.25,-21.28333333,QLD,4.71019768,4.494336494,120,59.16666667,exact,15410
133351224,Providence,15410_2_4_1895_2_IV_JOHN CAMPBELL'S STATION._133351224.txt,146.8592933,-34.25092625,NSW,0.686901287,0.686901287,2,100,exact,15410
133351224,Morven,15410_2_4_1895_2_IV_JOHN CAMPBELL'S STATION._133351224.txt,151.128257,-30.3807125,NSW,2.409079906,1.393990043,16,75,exact,15410
133351224,Morven,15410_2_4_1895_2_IV_JOHN CAMPBELL'S STATION._133351224.txt,151.128257,-30.3807125,NSW,2.409079906,1.393990043,16,75,exact,15410
133351224,Arrah,15410_2_4_1895_2_IV_JOHN CAMPBELL'S STATION._133351224.txt,150.6594444,-31.565,Ambiguous,3.821264951,4.445188199,18,,fuzzy,15410
133356510,Merlyn Creek,15410_29_3_1895_2_I_THE BUSH FIRE._133356510.txt,143.4,-22.2,QLD,0,0,1,100,fuzzy,15410
133356510,Merlyn Creek,15410_29_3_1895_2_I_THE BUSH FIRE._133356510.txt,143.4,-22.2,QLD,0,0,1,100,fuzzy,15410
133356510,Ballarat,15410_29_3_1895_2_I_THE BUSH FIRE._133356510.txt,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,15410
133356510,Merlyn Creek,15410_29_3_1895_2_I_THE BUSH FIRE._133356510.txt,143.4,-22.2,QLD,0,0,1,100,fuzzy,15410
133356510,Ballarat,15410_29_3_1895_2_I_THE BUSH FIRE._133356510.txt,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,15410
133356510,Ballarat,15410_29_3_1895_2_I_THE BUSH FIRE._133356510.txt,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,15410
143007664,Half-way Creek,15162_24_5_1879_6_VIII__143007664.txt,151.3666667,-29.765,Ambiguous,4.370730365,3.757668174,18,,fuzzy,15162
143007664,Half-way Creek,15162_24_5_1879_6_VIII__143007664.txt,151.3666667,-29.765,Ambiguous,4.370730365,3.757668174,18,,fuzzy,15162
143007664,Half-way Creek,15162_24_5_1879_6_VIII__143007664.txt,151.3666667,-29.765,Ambiguous,4.370730365,3.757668174,18,,fuzzy,15162
162808707,Melbourne,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,15387
162808707,Sydney,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,15387
162808707,England,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,15387
162808707,Melbourne,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,15387
162808707,Sydney,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,15387
162808707,Queensland,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,121.2023,-31.02926,WA,0,0,1,100,exact,15387
162808707,Melbourne,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,15387
162808707,Sydney,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,15387
162808707,Victoria,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,15387
162808707,Pelan,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,,,None,,,0,,None,15387
162808707,Sydney,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,15387
162808707,Melbourne,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,15387
162808707,Queens,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,,,None,,,0,,None,15387
162808707,Queensland,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,121.2023,-31.02926,WA,0,0,1,100,exact,15387
162808707,Queensland,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,121.2023,-31.02926,WA,0,0,1,100,exact,15387
162808707,Eldorado,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,143.5565393,-34.43600225,Ambiguous,5.697265966,5.09567992,9,,exact,15387
162808707,Asia,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,,,None,,,0,,None,15387
162808707,Brisbane,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,15387
162808707,Victoria,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,15387
162808707,Brisbane,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,15387
162808707,Merton,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,145.7093056,-36.97986221,VIC,0.018806488,0.005556654,9,55.55555556,exact,15387
162808707,Brisbane,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,15387
162808707,Brisbane,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,15387
162808707,Brisbane,15387_24_5_1879_806_XXVII_Mr LUKE MIVERS OBTAINS A CLUE._162808707.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,15387
162809311,Glenstone,15387_17_5_1879_767_XXVI_A BUSH FIRE AND ITS CONSEQUENCES._162809311.txt,,,None,,,0,,None,15387
162809311,Narrgummie,15387_17_5_1879_767_XXVI_A BUSH FIRE AND ITS CONSEQUENCES._162809311.txt,,,None,,,0,,None,15387
162809311,polish,15387_17_5_1879_767_XXVI_A BUSH FIRE AND ITS CONSEQUENCES._162809311.txt,,,None,,,0,,None,15387
162809311,Melbourne,15387_17_5_1879_767_XXVI_A BUSH FIRE AND ITS CONSEQUENCES._162809311.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,15387
108683409,Kolkibertoo,14918_19_5_1894_7_X_FIRE AND VENGEANCE._108683409.txt,,,None,,,0,,None,14918
108683409,Kolkibertoo,14918_19_5_1894_7_X_FIRE AND VENGEANCE._108683409.txt,,,None,,,0,,None,14918
108683409,Kolkibertoo,14918_19_5_1894_7_X_FIRE AND VENGEANCE._108683409.txt,,,None,,,0,,None,14918
108683409,Kolkibertoo,14918_19_5_1894_7_X_FIRE AND VENGEANCE._108683409.txt,,,None,,,0,,None,14918
108683505,Melbourne,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,14918
108683505,Wyalong,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,14918
108683505,Kolkibertoo,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,,,None,,,0,,None,14918
108683505,Geelong,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,144.3559723,-38.14819527,VIC,0.005005075,0.002249296,5,80,exact,14918
108683505,Yarrangobilly,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,148.4844444,-35.665,NSW,0.042347978,0.030419013,4,100,exact,14918
108683505,England,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,14918
108683505,Germany,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,120.1928,-30.8615,WA,0,0,1,100,fuzzy,14918
108683505,Wyalong,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,14918
108683505,Esq.,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,,,None,,,0,,None,14918
108683505,Wyalong,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,14918
108683505,England,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,14918
108683505,Australia,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14918
108683505,Wyalong,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,14918
108683505,England,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,14918
108683505,Melbourne,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,14918
108683505,Old,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,,,None,,,0,,None,14918
108683505,England,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,14918
108683505,Melbourne,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,14918
108683505,England,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,14918
108683505,Wyalong,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,147.2261111,-33.92333333,NSW,0.028435445,0.02151555,5,80,exact,14918
108683505,Australia,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,14918
108683505,Goonambool,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,,,None,,,0,,None,14918
166657747,Sydney,14880_4_6_1864_11_III__166657747.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,14880
166657747,Sydney,14880_4_6_1864_11_III__166657747.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,14880
166657747,Sydney,14880_4_6_1864_11_III__166657747.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,14880
166657747,Guzzdeton,14880_4_6_1864_11_III__166657747.txt,,,None,,,0,,None,14880
162481106,London,14878_28_3_1874_418_XIII_SHOCKING NEWS FOR KATE._162481106.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,14878
162481106,Thames,14878_28_3_1874_418_XIII_SHOCKING NEWS FOR KATE._162481106.txt,,,None,,,0,,None,14878
162481106,London,14878_28_3_1874_418_XIII_SHOCKING NEWS FOR KATE._162481106.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,14878
162481106,England,14878_28_3_1874_418_XIII_SHOCKING NEWS FOR KATE._162481106.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,14878
162481106,Yarhamundoe,14878_28_3_1874_418_XIII_SHOCKING NEWS FOR KATE._162481106.txt,,,None,,,0,,None,14878
162481106,London,14878_28_3_1874_418_XIII_SHOCKING NEWS FOR KATE._162481106.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,14878
162481106,Sydney,14878_28_3_1874_418_XIII_SHOCKING NEWS FOR KATE._162481106.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,14878
162481106,Sydney,14878_28_3_1874_418_XIII_SHOCKING NEWS FOR KATE._162481106.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,14878
