0,1,2,__mappify_error
Shakspeare Hotel,LOCATION,18440430-171-71628951 (1 of 1).txt,No match found.
Queensland,LOCATION,18881103-101-32714726 (1 of 1).txt,No match found.
Thargomindah,LOCATION,18881103-101-32714726 (1 of 1).txt,No match found.
TABBAWINGEE,LOCATION,18620122-10-8803747 (1 of 1).txt,No match found.
Tarrawingee,LOCATION,18620122-10-8803747 (1 of 1).txt,No match found.
Sebastopol,LOCATION,18620122-10-8803747 (1 of 1).txt,No match found.
Turuwingeo,LOCATION,18620122-10-8803747 (1 of 1).txt,No match found.
Kagosima,LOCATION,18740213-9-3142421 (1 of 1).txt,No match found.
Mountain River,LOCATION,18980104-866-173659816 (1 of 1).txt,No match found.
Yokohama,LOCATION,18740213-9-3142421 (1 of 1).txt,No match found.
Mauritius,LOCATION,18740213-9-3142421 (1 of 1).txt,No match found.
Port Louis,LOCATION,18740213-9-3142421 (1 of 1).txt,No match found.
Cape Colony,LOCATION,18740213-9-3142421 (1 of 1).txt,No match found.
New Orleans,LOCATION,18740213-9-3142421 (1 of 1).txt,No match found.
Sydney,LOCATION,18970225-1093-209084622 (1 of 4).txt,No match found.
Dungogan,LOCATION,18970225-1093-209084622 (1 of 4).txt,No match found.
Maitland,LOCATION,18970225-1093-209084622 (1 of 4).txt,No match found.
Bathurst,LOCATION,18950225-30-4550862 (1 of 2).txt,No match found.
Narellan,LOCATION,18950225-30-4550862 (1 of 2).txt,No match found.
Narrow Plains,LOCATION,18950225-30-4550862 (1 of 2).txt,No match found.
Sydney,LOCATION,18950225-30-4550862 (1 of 2).txt,No match found.
Girgarre,LOCATION,18881228-13-6914254 (4 of 4).txt,No match found.
Toolamba,LOCATION,18881228-13-6914254 (4 of 4).txt,No match found.
Berrembed,LOCATION,18720313-412-104089324 (5 of 6).txt,No match found.
Sydney,LOCATION,18840322-338-83673342 (2 of 2).txt,No match found.
Narandera,LOCATION,18720313-412-104089324 (5 of 6).txt,No match found.
Tooley Street,LOCATION,18840322-338-83673342 (2 of 2).txt,No match found.
Mount Warrenheip,LOCATION,18580101-67-60260142 (5 of 14).txt,No match found.
Springs,LOCATION,18580101-67-60260142 (5 of 14).txt,No match found.
Mount Warrenheip,LOCATION,18580101-67-60260142 (5 of 14).txt,No match found.
Shaw River,LOCATION,18960208-621-221175349 (2 of 4).txt,No match found.
Footscray,LOCATION,18840101-367-103509414 (2 of 2).txt,No match found.
Sydney,LOCATION,18840101-367-103509414 (2 of 2).txt,No match found.
Strathloddou,LOCATION,18840101-367-103509414 (2 of 2).txt,No match found.
Australia,LOCATION,18880120-436-254575473 (2 of 2).txt,No match found.
Riverina,LOCATION,18880120-436-254575473 (2 of 2).txt,No match found.
Bon Marche,LOCATION,18880120-436-254575473 (2 of 2).txt,No match found.
Barnawartha,LOCATION,18880120-436-254575473 (2 of 2).txt,No match found.
QUEENSLAND,LOCATION,18811011-7-34270757 (1 of 1).txt,No match found.
Brisbane,LOCATION,18811011-7-34270757 (1 of 1).txt,No match found.
Sydney,LOCATION,18890112-16-3491104 (1 of 1).txt,No match found.
Wales,LOCATION,18890112-16-3491104 (1 of 1).txt,No match found.
Melbourne Railway,LOCATION,18890112-16-3491104 (1 of 1).txt,No match found.
Potoif,LOCATION,18980119-367-114429395 (1 of 2).txt,No match found.
Victoria,LOCATION,18980119-367-114429395 (1 of 2).txt,No match found.
Tasmania,LOCATION,18980119-367-114429395 (1 of 2).txt,No match found.
Bolooohistan,LOCATION,18980119-367-114429395 (1 of 2).txt,No match found.
Ormarn,LOCATION,18980119-367-114429395 (1 of 2).txt,No match found.
North Keppel,LOCATION,18790807-374-97449322 (1 of 1).txt,No match found.
Barren Island,LOCATION,18790807-374-97449322 (1 of 1).txt,No match found.
North Keppel Island,LOCATION,18790807-374-97449322 (1 of 1).txt,No match found.
England Asubstantial,LOCATION,18790807-374-97449322 (1 of 1).txt,No match found.
Mount Macedon,LOCATION,18851028-43-22096047 (1 of 1).txt,No match found.
Riverina,LOCATION,18891130-792-170507768 (4 of 4).txt,No match found.
Al Snea,LOCATION,18980117-13-9787206 (3 of 3).txt,No match found.
Jip Tip Plains,LOCATION,18980117-13-9787206 (3 of 3).txt,No match found.
St. Patrick 's Hall,LOCATION,18971130-30-3189156 (1 of 1).txt,No match found.
Melbourne General Cemetery,LOCATION,18851121-460-138639695 (2 of 2).txt,No match found.
Pinjarrah,LOCATION,18971130-30-3189156 (1 of 1).txt,No match found.
Perth Observatory,LOCATION,18971130-30-3189156 (1 of 1).txt,No match found.
Lower Blackwood,LOCATION,18940215-819-157520138 (1 of 2).txt,No match found.
Dudenallup,LOCATION,18940215-819-157520138 (1 of 2).txt,No match found.
St. John 's Brook,LOCATION,18940215-819-157520138 (1 of 2).txt,No match found.
Dromana,LOCATION,18790214-232-232166545 (1 of 1).txt,No match found.
Dromana,LOCATION,18790214-232-232166545 (1 of 1).txt,No match found.
Balnarring,LOCATION,18790214-232-232166545 (1 of 1).txt,No match found.
Bathurst,LOCATION,18910110-698-163657874 (1 of 12).txt,No match found.
Canowindra,LOCATION,18910110-698-163657874 (1 of 12).txt,No match found.
Crookwell,LOCATION,18910110-698-163657874 (1 of 12).txt,No match found.
Gunaagai,LOCATION,18910110-698-163657874 (1 of 12).txt,No match found.
BINGARA,LOCATION,18910110-698-163657874 (1 of 12).txt,No match found.
Queenslanud,LOCATION,18931128-377-123350661 (1 of 1).txt,No match found.
Mittaand,LOCATION,18770217-698-162682293 (1 of 2).txt,No match found.
Creek,LOCATION,18800203-487-127643708 (2 of 2).txt,No match found.
New Zealand,LOCATION,18840110-367-103505125 (1 of 1).txt,No match found.
Broughtou Creek,LOCATION,18840110-367-103505125 (1 of 1).txt,No match found.
Cambewarra,LOCATION,18840110-367-103505125 (1 of 1).txt,No match found.
Kangaroo Valley,LOCATION,18840110-367-103505125 (1 of 1).txt,No match found.
Watts,LOCATION,18860515-460-138026448 (1 of 1).txt,No match found.
Bajdwin,LOCATION,18860515-460-138026448 (1 of 1).txt,No match found.
CAMPBELLTOWN,LOCATION,18931223-52-71193207 (10 of 19).txt,No match found.
RYLSTONE,LOCATION,18931223-52-71193207 (10 of 19).txt,No match found.
quito,LOCATION,18931223-52-71193207 (10 of 19).txt,No match found.
DENILIQUIN,LOCATION,18931223-52-71193207 (10 of 19).txt,No match found.
Estcourt,LOCATION,18820214-326-200456481 (1 of 1).txt,No match found.
Brisbane Hill,LOCATION,18730219-567-194846518 (1 of 2).txt,No match found.
Osage,LOCATION,18670503-28-3749440 (1 of 3).txt,No match found.
Osage,LOCATION,18670503-28-3749440 (1 of 3).txt,No match found.
Brisbane,LOCATION,18980212-16-3666344 (3 of 3).txt,No match found.
Sydney,LOCATION,18980212-16-3666344 (3 of 3).txt,No match found.
Gippsland,LOCATION,18980212-16-3666344 (3 of 3).txt,No match found.
Isles,LOCATION,18980212-16-3666344 (3 of 3).txt,No match found.
Caulfield,LOCATION,18980212-16-3666344 (3 of 3).txt,No match found.
Ereemantlo,LOCATION,18820327-1190-241179912 (1 of 1).txt,No match found.
Rabat,LOCATION,18820327-1190-241179912 (1 of 1).txt,No match found.
South Yarra,LOCATION,18820327-1190-241179912 (1 of 1).txt,No match found.
Gippsland Lakes,LOCATION,18820327-1190-241179912 (1 of 1).txt,No match found.
Hosso Plains,LOCATION,18820327-1190-241179912 (1 of 1).txt,No match found.
Lethbridge,LOCATION,18630106-13-6482437 (15 of 17).txt,No match found.
Steiglitz Forest,LOCATION,18630106-13-6482437 (15 of 17).txt,No match found.
South Australia,LOCATION,18640114-10-8823883 (1 of 1).txt,No match found.
Indian Ocean,LOCATION,18640114-10-8823883 (1 of 1).txt,No match found.
Warrnambool,LOCATION,18860227-43-22097327 (2 of 3).txt,No match found.
Sydney,LOCATION,18880204-698-164361803 (2 of 3).txt,No match found.
GOULBURN,LOCATION,18880204-698-164361803 (2 of 3).txt,No match found.
Goulburn,LOCATION,18880204-698-164361803 (2 of 3).txt,No match found.
Goulburn,LOCATION,18880204-698-164361803 (2 of 3).txt,No match found.
Station Field,LOCATION,18680111-42-20316878 (1 of 3).txt,No match found.
T.K,LOCATION,18680111-42-20316878 (1 of 3).txt,No match found.
Mount Ducinbin,LOCATION,18680111-42-20316878 (1 of 3).txt,No match found.
Blowly,LOCATION,18890119-52-71114066 (1 of 2).txt,No match found.
Gerringong,LOCATION,18890119-52-71114066 (1 of 2).txt,No match found.
Pall Mall,LOCATION,18650307-10-8831483 (1 of 5).txt,No match found.
Upper Sheepwash,LOCATION,18650307-10-8831483 (1 of 5).txt,No match found.
Tuaiiiariia,LOCATION,18740214-582-197105070 (1 of 1).txt,No match found.
Loniao,LOCATION,18740214-582-197105070 (1 of 1).txt,No match found.
Mount Lofty,LOCATION,18740214-582-197105070 (1 of 1).txt,No match found.
Numbugga,LOCATION,18950909-508-109878808 (2 of 8).txt,No match found.
Gunnedah,LOCATION,18840112-821-160092045 (2 of 2).txt,No match found.
Arrowfcown,LOCATION,18870127-8-18887004 (3 of 3).txt,No match found.
North Wagga,LOCATION,18840112-821-160092045 (2 of 2).txt,No match found.
Mount Macedcn,LOCATION,18810430-1052-208564375 (1 of 1).txt,No match found.
Mount Macedon,LOCATION,18810430-1052-208564375 (1 of 1).txt,No match found.
Goulburn,LOCATION,18510422-67-60034280 (1 of 1).txt,No match found.
Snowy River,LOCATION,18510422-67-60034280 (1 of 1).txt,No match found.
West Maitland,LOCATION,18711007-8-18757819 (1 of 1).txt,No match found.
Black Hill,LOCATION,18990114-1324-240975936 (1 of 3).txt,No match found.
Ameri,LOCATION,18860203-180-66038416 (1 of 1).txt,No match found.
Cheltenham,LOCATION,18860203-180-66038416 (1 of 1).txt,No match found.
Hawkesbury,LOCATION,18971204-192-72553595 (1 of 2).txt,No match found.
Lower Portland,LOCATION,18971204-192-72553595 (1 of 2).txt,No match found.
Cape L'Agulhas,LOCATION,18710610-698-164372088 (2 of 3).txt,No match found.
Geelong,LOCATION,18790226-558-150425932 (1 of 1).txt,No match found.
Murrurundi,LOCATION,18881213-8-18962533 (1 of 1).txt,No match found.
East Sydney,LOCATION,18600104-13-5694881 (1 of 1).txt,No match found.
Port,LOCATION,18600104-13-5694881 (1 of 1).txt,No match found.
Transylvanian mountains,LOCATION,18660105-28-3750441 (1 of 1).txt,No match found.
Queensland,LOCATION,18790208-701-145215536 (1 of 3).txt,No match found.
Narrogen,LOCATION,18660105-28-3750441 (1 of 1).txt,No match found.
Cumiamulla,LOCATION,18790208-701-145215536 (1 of 3).txt,No match found.
Western District,LOCATION,18881127-43-18585589 (1 of 1).txt,No match found.
Western District,LOCATION,18881127-43-18585589 (1 of 1).txt,No match found.
Victoria,LOCATION,18881127-43-18585589 (1 of 1).txt,No match found.
Australia,LOCATION,18881127-43-18585589 (1 of 1).txt,No match found.
Victoria,LOCATION,18881127-43-18585589 (1 of 1).txt,No match found.
VWarri River,LOCATION,18740211-366-100844629 (2 of 2).txt,No match found.
South Wales,LOCATION,18720103-366-100871762 (2 of 2).txt,No match found.
Bolmoro,LOCATION,18720103-366-100871762 (2 of 2).txt,No match found.
North Junte,LOCATION,18720103-366-100871762 (2 of 2).txt,No match found.
Muddy Creek,LOCATION,18841202-567-225656334 (1 of 1).txt,No match found.
Adelaide Hospital,LOCATION,18730623-41-39303360 (1 of 1).txt,No match found.
Maolcau,LOCATION,18990119-413-101836060 (1 of 1).txt,No match found.
QUEENSLAND,LOCATION,18990119-413-101836060 (1 of 1).txt,No match found.
Queensland,LOCATION,18990119-413-101836060 (1 of 1).txt,No match found.
Musselbrook,LOCATION,18720115-67-60880075 (1 of 2).txt,No match found.
Maitland Mercury,LOCATION,18720115-67-60880075 (1 of 2).txt,No match found.
Rocky Creek,LOCATION,18720115-67-60880075 (1 of 2).txt,No match found.
Barraba,LOCATION,18720115-67-60880075 (1 of 2).txt,No match found.
KEMPSEY,LOCATION,18970227-508-108862190 (2 of 3).txt,No match found.
Sydney,LOCATION,18500215-41-38440554 (1 of 2).txt,No match found.
Yarrawonga,LOCATION,18960114-222-70799430 (3 of 3).txt,No match found.
New South,LOCATION,18960114-222-70799430 (3 of 3).txt,No match found.
Kilfecra,LOCATION,18960114-222-70799430 (3 of 3).txt,No match found.
Esq.,LOCATION,18871110-8-18965932 (1 of 1).txt,No match found.
Bulladela,LOCATION,18871110-8-18965932 (1 of 1).txt,No match found.
Great Britain,LOCATION,18871110-8-18965932 (1 of 1).txt,No match found.
Mistertou,LOCATION,18790228-232-232167024 (1 of 1).txt,No match found.
Narra Tarra,LOCATION,18860102-1128-213980697 (1 of 1).txt,No match found.
#NAME?,LOCATION,18810108-232-249276004 (2 of 2).txt,No match found.
Narra Tarra mines,LOCATION,18860102-1128-213980697 (1 of 1).txt,No match found.
Paradise Valley,LOCATION,18860102-1128-213980697 (1 of 1).txt,No match found.
North Rockhampton,LOCATION,18880201-84-30918658 (1 of 1).txt,No match found.
Cudgeogong,LOCATION,18880201-84-30918658 (1 of 1).txt,No match found.
Wollongong,LOCATION,18880201-84-30918658 (1 of 1).txt,No match found.
Guinea Handicap,LOCATION,18880201-84-30918658 (1 of 1).txt,No match found.
Lome Station,LOCATION,18870423-186-65745974 (2 of 2).txt,No match found.
North West,LOCATION,18870423-186-65745974 (2 of 2).txt,No match found.
Castlemaine,LOCATION,18571226-346-87977714 (7 of 8).txt,No match found.
Fryer 's Creek Road,LOCATION,18571226-346-87977714 (7 of 8).txt,No match found.
Tandstickor,LOCATION,18800724-821-160134776 (1 of 1).txt,No match found.
Port Adelaide,LOCATION,18800724-821-160134776 (1 of 1).txt,No match found.
AUSTRALIA,LOCATION,18971230-1530-256758674 (1 of 2).txt,No match found.
Bairnsdale,LOCATION,18680404-460-137571532 (1 of 1).txt,No match found.
Strat,LOCATION,18680404-460-137571532 (1 of 1).txt,No match found.
South Australia,LOCATION,18790712-42-20327326 (2 of 2).txt,No match found.
Queensland,LOCATION,18790712-42-20327326 (2 of 2).txt,No match found.
Summer Island,LOCATION,18720917-65-61879754 (3 of 5).txt,No match found.
Summer Island,LOCATION,18720917-65-61879754 (3 of 5).txt,No match found.
N.E.,LOCATION,18720917-65-61879754 (3 of 5).txt,No match found.
Kempsey,LOCATION,18720917-65-61879754 (3 of 5).txt,No match found.
Peninsula,LOCATION,18691231-966-197653325 (4 of 5).txt,No match found.
Gippsland,LOCATION,18981217-52-71321501 (5 of 6).txt,No match found.
Sault,LOCATION,18650318-103-63170016 (21 of 23).txt,No match found.
Daisy Hill Hotel,LOCATION,18650318-103-63170016 (21 of 23).txt,No match found.
Brook,LOCATION,18971123-492-122738147 (1 of 1).txt,No match found.
Mount Greouock Plains,LOCATION,18650318-103-63170016 (21 of 23).txt,No match found.
Muswollbrook,LOCATION,18971123-492-122738147 (1 of 1).txt,No match found.
Muswellbrook,LOCATION,18971123-492-122738147 (1 of 1).txt,No match found.
South Australia,LOCATION,18940126-714-147627822 (1 of 1).txt,No match found.
Fort Firie,LOCATION,18940126-714-147627822 (1 of 1).txt,No match found.
Australia,LOCATION,18870406-43-18912880 (1 of 1).txt,No match found.
Sydney,LOCATION,18880623-966-204454130 (1 of 1).txt,No match found.
New South Wales,LOCATION,18870406-43-18912880 (1 of 1).txt,No match found.
South Africa,LOCATION,18880623-966-204454130 (1 of 1).txt,No match found.
Garonne,LOCATION,18880623-966-204454130 (1 of 1).txt,No match found.
Liguria,LOCATION,18880623-966-204454130 (1 of 1).txt,No match found.
Cobreei Hills,LOCATION,18871105-698-165220989 (2 of 2).txt,No match found.
Ucv,LOCATION,18871105-698-165220989 (2 of 2).txt,No match found.
Livor,LOCATION,18671226-10-8849666 (1 of 1).txt,No match found.
Jump Town,LOCATION,18930218-621-221779587 (4 of 5).txt,No match found.
Buruewang East,LOCATION,18940124-346-88941056 (7 of 7).txt,No match found.
Baliarat,LOCATION,18930218-621-221779587 (4 of 5).txt,No match found.
Castlemaine,LOCATION,18930218-621-221779587 (4 of 5).txt,No match found.
Kungenup,LOCATION,18660411-180-66014347 (3 of 3).txt,No match found.
Donsbro,LOCATION,18660411-180-66014347 (3 of 3).txt,No match found.
Kungenup,LOCATION,18660411-180-66014347 (3 of 3).txt,No match found.
Mount,LOCATION,18650301-13-5739044 (2 of 12).txt,No match found.
C.E.,LOCATION,18650301-13-5739044 (2 of 12).txt,No match found.
Mount Crawford,LOCATION,18570106-13-7142765 (1 of 1).txt,No match found.
Upper Chamber,LOCATION,18570106-13-7142765 (1 of 1).txt,No match found.
Baiossa West,LOCATION,18570106-13-7142765 (1 of 1).txt,No match found.
Keogh Bros.,LOCATION,18881215-698-161890507 (2 of 3).txt,No match found.
Castlereagh,LOCATION,18881215-698-161890507 (2 of 3).txt,No match found.
Goulburn,LOCATION,18781205-8-18832791 (1 of 1).txt,No match found.
America,LOCATION,18890607-109-63623448 (1 of 1).txt,No match found.
Atlantic,LOCATION,18890607-109-63623448 (1 of 1).txt,No match found.
Warrenheip,LOCATION,18790205-232-232166231 (3 of 3).txt,No match found.
Warwillah,LOCATION,18790205-232-232166231 (3 of 3).txt,No match found.
Mediterranean,LOCATION,18680222-13-5790692 (2 of 2).txt,No match found.
Victoria,LOCATION,18680222-13-5790692 (2 of 2).txt,No match found.
East,LOCATION,18770220-567-226043191 (1 of 3).txt,No match found.
Victoria,LOCATION,18680222-13-5790692 (2 of 2).txt,No match found.
Florence,LOCATION,18931215-436-254642455 (1 of 1).txt,No match found.
Fremantle,LOCATION,18920303-275-77390162 (3 of 3).txt,No match found.
Pinjarrah,LOCATION,18920303-275-77390162 (3 of 3).txt,No match found.
Mowerina ) Plains,LOCATION,18920303-275-77390162 (3 of 3).txt,No match found.
Marrinup Plains,LOCATION,18920303-275-77390162 (3 of 3).txt,No match found.
South,LOCATION,18920303-275-77390162 (3 of 3).txt,No match found.
Pinjarrafe,LOCATION,18920303-275-77390162 (3 of 3).txt,No match found.
Queensland,LOCATION,18900215-326-209465900 (1 of 1).txt,No match found.
Sydney,LOCATION,18900215-326-209465900 (1 of 1).txt,No match found.
Walhalla,LOCATION,18760224-108-61913053 (1 of 1).txt,No match found.
Holey Plain,LOCATION,18760224-108-61913053 (1 of 1).txt,No match found.
Sydney,LOCATION,18881013-289-94767470 (4 of 4).txt,No match found.
Harding River,LOCATION,18680401-180-69385562 (1 of 1).txt,No match found.
Dynamite Creek,LOCATION,18950119-960-197111608 (1 of 1).txt,No match found.
#NAME?,LOCATION,18990706-669-132327397 (1 of 1).txt,No match found.
New South Wales,LOCATION,18990706-669-132327397 (1 of 1).txt,No match found.
New South Wales,LOCATION,18990706-669-132327397 (1 of 1).txt,No match found.
Woolpack Inn,LOCATION,18871216-436-254572917 (1 of 1).txt,No match found.
Globe Hotel,LOCATION,18871216-436-254572917 (1 of 1).txt,No match found.
Queensland,LOCATION,18881201-698-161888468 (3 of 8).txt,No match found.
Crooked River,LOCATION,18690123-108-61342424 (1 of 1).txt,No match found.
AUSTRALIA,LOCATION,18641012-464-128803015 (1 of 1).txt,No match found.
Scandinavian Gallery,LOCATION,18641012-464-128803015 (1 of 1).txt,No match found.
Haymarket,LOCATION,18641012-464-128803015 (1 of 1).txt,No match found.
Lallah Rook,LOCATION,18931223-52-71193207 (18 of 19).txt,No match found.
Yass Plains,LOCATION,18931223-52-71193207 (18 of 19).txt,No match found.
Wagga,LOCATION,18931223-52-71193207 (18 of 19).txt,No match found.
Bullenbong,LOCATION,18931223-52-71193207 (18 of 19).txt,No match found.
Yerong Creek Railway Station,LOCATION,18931223-52-71193207 (18 of 19).txt,No match found.
